timestamp (seconds since 01/01/1970), system, entity , value (µg/l)
1652177888.511487, lauv-thor, 73, 1.510000
1652177889.511464, lauv-thor, 73, 1.610000
1652177890.510701, lauv-thor, 73, 1.690000
1652177891.509939, lauv-thor, 73, 1.780000
1652177892.510490, lauv-thor, 73, 1.880000
1652177893.510390, lauv-thor, 73, 1.940000
1652177894.510287, lauv-thor, 73, 1.910000
1652177895.510488, lauv-thor, 73, 1.940000
1652177896.510798, lauv-thor, 73, 1.900000
1652177897.510730, lauv-thor, 73, 1.970000
1652177898.510581, lauv-thor, 73, 2.060000
1652177899.510594, lauv-thor, 73, 1.940000
1652177900.509947, lauv-thor, 73, 1.920000
1652177901.509228, lauv-thor, 73, 1.860000
1652177902.509793, lauv-thor, 73, 1.800000
1652177903.508941, lauv-thor, 73, 1.830000
1652177904.508012, lauv-thor, 73, 1.900000
1652177905.508661, lauv-thor, 73, 2.020000
1652177906.509458, lauv-thor, 73, 1.950000
1652177907.507880, lauv-thor, 73, 1.940000
1652177908.509213, lauv-thor, 73, 1.900000
1652177909.509144, lauv-thor, 73, 1.920000
1652177910.508694, lauv-thor, 73, 1.870000
1652177911.509815, lauv-thor, 73, 1.770000
1652177912.507867, lauv-thor, 73, 1.750000
1652177913.508177, lauv-thor, 73, 1.710000
1652177914.507818, lauv-thor, 73, 1.750000
1652177915.508140, lauv-thor, 73, 1.830000
1652177916.507942, lauv-thor, 73, 1.740000
1652177917.507828, lauv-thor, 73, 1.760000
1652177918.507908, lauv-thor, 73, 1.840000
1652177919.507706, lauv-thor, 73, 1.950000
1652177920.507609, lauv-thor, 73, 1.800000
1652177921.507725, lauv-thor, 73, 1.810000
1652177922.507451, lauv-thor, 73, 1.880000
1652177923.507306, lauv-thor, 73, 1.810000
1652177924.506877, lauv-thor, 73, 1.830000
1652177925.506920, lauv-thor, 73, 1.710000
1652177926.506682, lauv-thor, 73, 1.740000
1652177927.506747, lauv-thor, 73, 1.750000
1652177928.507472, lauv-thor, 73, 1.730000
1652177929.506927, lauv-thor, 73, 1.860000
1652177930.506911, lauv-thor, 73, 1.770000
1652177931.506646, lauv-thor, 73, 1.830000
1652177932.506672, lauv-thor, 73, 1.840000
1652177933.506855, lauv-thor, 73, 1.820000
1652177934.506681, lauv-thor, 73, 1.940000
1652177935.506410, lauv-thor, 73, 1.930000
1652177936.506396, lauv-thor, 73, 1.950000
1652177937.504829, lauv-thor, 73, 1.990000
1652177938.505753, lauv-thor, 73, 2.040000
1652177939.504699, lauv-thor, 73, 2.030000
1652177940.506669, lauv-thor, 73, 1.830000
1652177941.506990, lauv-thor, 73, 1.600000
1652177942.506419, lauv-thor, 73, 1.540000
1652177943.506669, lauv-thor, 73, 1.440000
1652177944.506030, lauv-thor, 73, 1.320000
1652177945.506474, lauv-thor, 73, 1.240000
1652177946.505602, lauv-thor, 73, 1.310000
1652177947.505684, lauv-thor, 73, 1.530000
1652177948.505419, lauv-thor, 73, 1.390000
1652177949.503868, lauv-thor, 73, 1.560000
1652177950.503860, lauv-thor, 73, 1.660000
1652177951.504606, lauv-thor, 73, 1.730000
1652177952.507171, lauv-thor, 73, 1.740000
1652177953.505164, lauv-thor, 73, 1.710000
1652177954.505159, lauv-thor, 73, 1.650000
1652177955.504246, lauv-thor, 73, 1.630000
1652177956.505082, lauv-thor, 73, 1.600000
1652177957.504244, lauv-thor, 73, 1.900000
1652177958.504429, lauv-thor, 73, 1.930000
1652177959.504328, lauv-thor, 73, 1.930000
1652177960.502907, lauv-thor, 73, 1.730000
1652177961.505014, lauv-thor, 73, 1.680000
1652177962.503776, lauv-thor, 73, 1.620000
1652177963.504257, lauv-thor, 73, 1.610000
1652177964.504974, lauv-thor, 73, 1.460000
1652177965.505100, lauv-thor, 73, 1.390000
1652177966.504566, lauv-thor, 73, 1.570000
1652177967.503253, lauv-thor, 73, 1.670000
1652177968.503123, lauv-thor, 73, 1.600000
1652177969.504284, lauv-thor, 73, 1.820000
1652177970.503776, lauv-thor, 73, 1.840000
1652177971.503631, lauv-thor, 73, 1.790000
1652177972.505668, lauv-thor, 73, 1.710000
1652177973.504418, lauv-thor, 73, 1.780000
1652177974.504622, lauv-thor, 73, 1.830000
1652177975.502906, lauv-thor, 73, 1.770000
1652177976.502895, lauv-thor, 73, 1.830000
1652177977.502736, lauv-thor, 73, 1.750000
1652177978.502771, lauv-thor, 73, 1.750000
1652177979.502758, lauv-thor, 73, 1.710000
1652177980.502926, lauv-thor, 73, 1.750000
1652177981.501874, lauv-thor, 73, 1.760000
1652177982.500845, lauv-thor, 73, 1.800000
1652177983.502363, lauv-thor, 73, 1.880000
1652177984.501999, lauv-thor, 73, 1.930000
1652177985.502108, lauv-thor, 73, 1.950000
1652177986.501609, lauv-thor, 73, 1.950000
1652177987.501654, lauv-thor, 73, 1.900000
1652177988.500982, lauv-thor, 73, 1.850000
1652177989.500775, lauv-thor, 73, 1.870000
1652177990.499762, lauv-thor, 73, 1.830000
1652177991.500707, lauv-thor, 73, 1.790000
1652177992.501206, lauv-thor, 73, 1.750000
1652177993.499768, lauv-thor, 73, 1.830000
1652177994.499806, lauv-thor, 73, 1.860000
1652177995.500918, lauv-thor, 73, 1.880000
1652177996.501006, lauv-thor, 73, 1.910000
1652177997.500004, lauv-thor, 73, 1.840000
1652177998.500351, lauv-thor, 73, 1.860000
1652177999.500575, lauv-thor, 73, 1.860000
1652178000.499786, lauv-thor, 73, 1.880000
1652178001.499970, lauv-thor, 73, 1.820000
1652178002.499366, lauv-thor, 73, 1.840000
1652178003.498998, lauv-thor, 73, 1.870000
1652178004.498895, lauv-thor, 73, 1.900000
1652178005.500543, lauv-thor, 73, 1.850000
1652178006.500816, lauv-thor, 73, 1.880000
1652178007.500718, lauv-thor, 73, 1.860000
1652178008.500123, lauv-thor, 73, 1.890000
1652178009.499456, lauv-thor, 73, 1.900000
1652178010.500232, lauv-thor, 73, 2.200000
1652178011.499141, lauv-thor, 73, 1.890000
1652178012.499001, lauv-thor, 73, 1.910000
1652178013.499267, lauv-thor, 73, 2.000000
1652178014.497985, lauv-thor, 73, 1.950000
1652178015.499585, lauv-thor, 73, 2.240000
1652178016.499288, lauv-thor, 73, 1.740000
1652178017.499588, lauv-thor, 73, 1.910000
1652178018.499353, lauv-thor, 73, 1.940000
1652178019.498938, lauv-thor, 73, 1.940000
1652178020.498867, lauv-thor, 73, 2.050000
1652178021.498324, lauv-thor, 73, 1.780000
1652178022.498854, lauv-thor, 73, 1.710000
1652178023.498645, lauv-thor, 73, 1.760000
1652178024.498255, lauv-thor, 73, 1.900000
1652178025.498900, lauv-thor, 73, 1.910000
1652178026.498903, lauv-thor, 73, 1.950000
1652178027.498693, lauv-thor, 73, 1.950000
1652178028.498701, lauv-thor, 73, 1.910000
1652178029.497531, lauv-thor, 73, 1.880000
1652178030.497955, lauv-thor, 73, 1.910000
1652178031.498559, lauv-thor, 73, 1.930000
1652178032.497607, lauv-thor, 73, 1.980000
1652178033.497931, lauv-thor, 73, 1.970000
1652178034.496915, lauv-thor, 73, 1.880000
1652178035.496825, lauv-thor, 73, 2.030000
1652178036.498811, lauv-thor, 73, 1.900000
1652178037.495965, lauv-thor, 73, 1.910000
1652178038.497616, lauv-thor, 73, 1.940000
1652178039.497587, lauv-thor, 73, 1.920000
1652178040.497254, lauv-thor, 73, 1.910000
1652178041.497558, lauv-thor, 73, 1.910000
1652178042.496653, lauv-thor, 73, 1.910000
1652178043.497261, lauv-thor, 73, 1.910000
1652178044.495810, lauv-thor, 73, 1.950000
1652178045.498033, lauv-thor, 73, 1.880000
1652178046.494962, lauv-thor, 73, 1.860000
1652178047.494845, lauv-thor, 73, 1.660000
1652178048.494708, lauv-thor, 73, 1.770000
1652178049.496194, lauv-thor, 73, 1.880000
1652178050.495930, lauv-thor, 73, 1.820000
1652178051.494644, lauv-thor, 73, 1.780000
1652178052.495961, lauv-thor, 73, 1.830000
1652178053.495608, lauv-thor, 73, 1.880000
1652178054.495422, lauv-thor, 73, 1.820000
1652178055.494806, lauv-thor, 73, 1.830000
1652178056.494721, lauv-thor, 73, 1.840000
1652178057.496408, lauv-thor, 73, 1.750000
1652178058.495861, lauv-thor, 73, 1.760000
1652178059.495429, lauv-thor, 73, 1.750000
1652178060.496837, lauv-thor, 73, 1.790000
1652178061.495762, lauv-thor, 73, 1.770000
1652178062.495657, lauv-thor, 73, 1.750000
1652178063.496403, lauv-thor, 73, 1.750000
1652178064.494692, lauv-thor, 73, 1.760000
1652178065.496444, lauv-thor, 73, 1.760000
1652178066.496123, lauv-thor, 73, 1.870000
1652178067.492801, lauv-thor, 73, 1.800000
1652178068.492898, lauv-thor, 73, 1.780000
1652178069.492857, lauv-thor, 73, 1.840000
1652178070.495616, lauv-thor, 73, 1.820000
1652178071.492809, lauv-thor, 73, 1.760000
1652178072.493541, lauv-thor, 73, 1.740000
1652178073.495011, lauv-thor, 73, 1.750000
1652178074.492974, lauv-thor, 73, 1.740000
1652178075.494481, lauv-thor, 73, 1.560000
1652178076.493359, lauv-thor, 73, 1.620000
1652178077.494519, lauv-thor, 73, 1.630000
1652178078.492908, lauv-thor, 73, 1.700000
1652178079.492028, lauv-thor, 73, 1.750000
1652178080.494146, lauv-thor, 73, 1.750000
1652178081.492643, lauv-thor, 73, 1.690000
1652178082.492827, lauv-thor, 73, 1.730000
1652178083.491628, lauv-thor, 73, 1.630000
1652178084.493335, lauv-thor, 73, 1.680000
1652178085.493669, lauv-thor, 73, 1.700000
1652178086.493292, lauv-thor, 73, 1.730000
1652178087.494265, lauv-thor, 73, 1.720000
1652178088.492484, lauv-thor, 73, 1.700000
1652178089.490985, lauv-thor, 73, 1.530000
1652178090.491719, lauv-thor, 73, 1.430000
1652178091.490942, lauv-thor, 73, 1.550000
1652178092.490927, lauv-thor, 73, 1.610000
1652178093.490839, lauv-thor, 73, 1.590000
1652178094.492222, lauv-thor, 73, 1.620000
1652178095.492432, lauv-thor, 73, 1.640000
1652178096.491997, lauv-thor, 73, 1.700000
1652178097.491620, lauv-thor, 73, 1.630000
1652178098.490900, lauv-thor, 73, 1.640000
1652178099.491865, lauv-thor, 73, 1.690000
1652178100.490734, lauv-thor, 73, 1.720000
1652178101.492495, lauv-thor, 73, 1.770000
1652178102.492201, lauv-thor, 73, 1.770000
1652178103.492402, lauv-thor, 73, 1.780000
1652178104.492445, lauv-thor, 73, 1.940000
1652178105.491926, lauv-thor, 73, 2.000000
1652178106.490140, lauv-thor, 73, 1.850000
1652178107.491843, lauv-thor, 73, 1.810000
1652178108.490758, lauv-thor, 73, 1.830000
1652178109.491889, lauv-thor, 73, 1.810000
1652178110.489958, lauv-thor, 73, 1.710000
1652178111.488932, lauv-thor, 73, 1.590000
1652178112.488900, lauv-thor, 73, 1.660000
1652178113.488863, lauv-thor, 73, 1.870000
1652178114.491897, lauv-thor, 73, 1.710000
1652178115.490179, lauv-thor, 73, 1.740000
1652178116.490898, lauv-thor, 73, 1.700000
1652178117.490600, lauv-thor, 73, 1.750000
1652178118.490981, lauv-thor, 73, 1.730000
1652178119.490028, lauv-thor, 73, 1.700000
1652178120.490536, lauv-thor, 73, 1.540000
1652178121.489684, lauv-thor, 73, 1.460000
1652178122.489994, lauv-thor, 73, 1.530000
1652178123.488024, lauv-thor, 73, 1.650000
1652178124.488962, lauv-thor, 73, 1.800000
1652178125.488415, lauv-thor, 73, 2.000000
1652178126.489252, lauv-thor, 73, 2.080000
1652178127.488677, lauv-thor, 73, 1.830000
1652178128.489228, lauv-thor, 73, 1.670000
1652178129.490463, lauv-thor, 73, 1.660000
1652178130.490307, lauv-thor, 73, 1.740000
1652178131.488581, lauv-thor, 73, 1.780000
1652178132.489799, lauv-thor, 73, 1.690000
1652178133.489554, lauv-thor, 73, 1.710000
1652178134.487787, lauv-thor, 73, 1.730000
1652178135.487000, lauv-thor, 73, 1.730000
1652178136.489030, lauv-thor, 73, 1.740000
1652178137.489821, lauv-thor, 73, 1.640000
1652178138.490543, lauv-thor, 73, 1.540000
1652178139.486988, lauv-thor, 73, 1.620000
1652178140.492268, lauv-thor, 73, 1.590000
1652178141.491754, lauv-thor, 73, 1.650000
1652178142.489789, lauv-thor, 73, 1.640000
1652178143.488341, lauv-thor, 73, 1.620000
1652178144.492477, lauv-thor, 73, 1.630000
1652178145.489277, lauv-thor, 73, 1.910000
1652178146.487831, lauv-thor, 73, 1.840000
1652178147.489909, lauv-thor, 73, 1.600000
1652178148.487898, lauv-thor, 73, 1.560000
1652178149.487743, lauv-thor, 73, 1.480000
1652178150.488945, lauv-thor, 73, 1.510000
1652178151.487942, lauv-thor, 73, 1.480000
1652178152.486236, lauv-thor, 73, 1.530000
1652178153.487428, lauv-thor, 73, 1.590000
1652178154.490743, lauv-thor, 73, 1.570000
1652178155.490880, lauv-thor, 73, 1.540000
1652178156.490406, lauv-thor, 73, 1.470000
1652178157.484980, lauv-thor, 73, 1.560000
1652178158.484820, lauv-thor, 73, 1.560000
1652178159.487118, lauv-thor, 73, 1.590000
1652178160.486340, lauv-thor, 73, 1.600000
1652178161.485646, lauv-thor, 73, 1.630000
1652178162.485329, lauv-thor, 73, 1.870000
1652178163.485996, lauv-thor, 73, 1.940000
1652178164.485200, lauv-thor, 73, 1.630000
1652178165.485090, lauv-thor, 73, 1.540000
1652178166.483963, lauv-thor, 73, 1.600000
1652178167.483976, lauv-thor, 73, 1.590000
1652178168.483841, lauv-thor, 73, 1.540000
1652178169.483768, lauv-thor, 73, 1.610000
1652178170.485302, lauv-thor, 73, 1.610000
1652178171.484509, lauv-thor, 73, 1.600000
1652178172.484351, lauv-thor, 73, 1.620000
1652178173.484033, lauv-thor, 73, 1.630000
1652178174.482931, lauv-thor, 73, 1.620000
1652178175.482992, lauv-thor, 73, 1.650000
1652178176.483035, lauv-thor, 73, 1.620000
1652178177.482957, lauv-thor, 73, 1.660000
1652178178.482787, lauv-thor, 73, 1.620000
1652178179.482792, lauv-thor, 73, 1.560000
1652178180.484142, lauv-thor, 73, 1.540000
1652178181.483905, lauv-thor, 73, 1.530000
1652178182.483805, lauv-thor, 73, 1.520000
1652178183.483421, lauv-thor, 73, 1.590000
1652178184.483228, lauv-thor, 73, 1.540000
1652178185.482899, lauv-thor, 73, 1.560000
1652178186.486290, lauv-thor, 73, 1.580000
1652178187.483186, lauv-thor, 73, 1.580000
1652178188.481851, lauv-thor, 73, 1.520000
1652178189.481909, lauv-thor, 73, 1.580000
1652178190.482622, lauv-thor, 73, 1.530000
1652178191.482394, lauv-thor, 73, 1.590000
1652178192.483254, lauv-thor, 73, 1.540000
1652178193.482715, lauv-thor, 73, 1.550000
1652178194.482643, lauv-thor, 73, 1.530000
1652178195.482313, lauv-thor, 73, 1.540000
1652178196.482028, lauv-thor, 73, 1.530000
1652178197.481857, lauv-thor, 73, 1.570000
1652178198.481942, lauv-thor, 73, 1.520000
1652178199.480766, lauv-thor, 73, 1.590000
1652178200.480899, lauv-thor, 73, 1.620000
1652178201.480737, lauv-thor, 73, 1.860000
1652178202.482281, lauv-thor, 73, 1.990000
1652178203.482131, lauv-thor, 73, 1.740000
1652178204.482134, lauv-thor, 73, 1.680000
1652178205.481877, lauv-thor, 73, 1.710000
1652178206.481287, lauv-thor, 73, 1.740000
1652178207.481169, lauv-thor, 73, 1.890000
1652178208.480608, lauv-thor, 73, 1.830000
1652178209.481353, lauv-thor, 73, 1.690000
1652178210.479755, lauv-thor, 73, 1.600000
1652178211.480088, lauv-thor, 73, 1.630000
1652178212.480828, lauv-thor, 73, 1.660000
1652178213.480947, lauv-thor, 73, 1.760000
1652178214.480953, lauv-thor, 73, 1.910000
1652178215.480757, lauv-thor, 73, 1.950000
1652178216.480896, lauv-thor, 73, 1.770000
1652178217.479620, lauv-thor, 73, 1.730000
1652178218.479746, lauv-thor, 73, 1.800000
1652178219.479679, lauv-thor, 73, 1.820000
1652178220.478805, lauv-thor, 73, 1.700000
1652178221.478974, lauv-thor, 73, 1.660000
1652178222.479762, lauv-thor, 73, 1.680000
1652178223.478764, lauv-thor, 73, 2.170000
1652178224.479152, lauv-thor, 73, 2.280000
1652178225.479918, lauv-thor, 73, 2.180000
1652178226.480029, lauv-thor, 73, 1.880000
1652178227.479777, lauv-thor, 73, 1.590000
1652178228.478865, lauv-thor, 73, 1.340000
1652178229.478809, lauv-thor, 73, 1.040000
1652178230.479158, lauv-thor, 73, 1.060000
1652178231.478734, lauv-thor, 73, 1.010000
1652178638.443388, lauv-thor, 73, 0.940000
1652178639.442574, lauv-thor, 73, 0.950000
1652178640.442340, lauv-thor, 73, 0.940000
1652178641.442559, lauv-thor, 73, 0.880000
1652178642.442569, lauv-thor, 73, 0.890000
1652178643.442306, lauv-thor, 73, 0.850000
1652178644.442370, lauv-thor, 73, 0.880000
1652178645.442014, lauv-thor, 73, 0.860000
1652178646.441432, lauv-thor, 73, 0.910000
1652178647.441352, lauv-thor, 73, 0.930000
1652178648.439944, lauv-thor, 73, 0.940000
1652178649.442418, lauv-thor, 73, 0.960000
1652178650.440452, lauv-thor, 73, 0.910000
1652178651.441514, lauv-thor, 73, 0.940000
1652178652.442507, lauv-thor, 73, 0.950000
1652178653.441307, lauv-thor, 73, 0.960000
1652178654.441307, lauv-thor, 73, 0.960000
1652178655.440866, lauv-thor, 73, 0.930000
1652178656.440858, lauv-thor, 73, 1.020000
1652178657.442279, lauv-thor, 73, 1.260000
1652178658.441369, lauv-thor, 73, 1.340000
1652178659.441884, lauv-thor, 73, 1.350000
1652178660.441973, lauv-thor, 73, 1.430000
1652178661.442216, lauv-thor, 73, 1.370000
1652178662.441349, lauv-thor, 73, 1.420000
1652178663.441778, lauv-thor, 73, 1.420000
1652178664.441487, lauv-thor, 73, 1.410000
1652178665.441167, lauv-thor, 73, 1.390000
1652178666.439958, lauv-thor, 73, 1.390000
1652178667.437886, lauv-thor, 73, 1.460000
1652178668.441215, lauv-thor, 73, 1.460000
1652178716.438194, lauv-thor, 73, 2.130000
1652178717.434433, lauv-thor, 73, 2.190000
1652178718.434229, lauv-thor, 73, 2.180000
1652178719.434153, lauv-thor, 73, 2.090000
1652178720.434193, lauv-thor, 73, 2.070000
1652178721.433027, lauv-thor, 73, 2.050000
1652178722.432881, lauv-thor, 73, 1.690000
1652178723.432794, lauv-thor, 73, 1.370000
1652178724.433967, lauv-thor, 73, 1.320000
1652178725.434208, lauv-thor, 73, 1.330000
1652178726.433870, lauv-thor, 73, 1.300000
1652178727.433732, lauv-thor, 73, 1.310000
1652178728.433845, lauv-thor, 73, 1.300000
1652178729.433901, lauv-thor, 73, 1.300000
1652178730.433259, lauv-thor, 73, 1.330000
1652178731.432032, lauv-thor, 73, 1.370000
1652178732.431916, lauv-thor, 73, 1.300000
1652178733.431781, lauv-thor, 73, 1.290000
1652178734.431839, lauv-thor, 73, 1.290000
1652178735.432766, lauv-thor, 73, 1.310000
1652178736.433223, lauv-thor, 73, 1.340000
1652178737.435509, lauv-thor, 73, 1.320000
1652178738.432880, lauv-thor, 73, 1.320000
1652178739.432750, lauv-thor, 73, 1.340000
1652178740.432795, lauv-thor, 73, 1.330000
1652178741.432033, lauv-thor, 73, 1.290000
1652178742.432338, lauv-thor, 73, 1.320000
1652178743.432412, lauv-thor, 73, 1.320000
1652178744.430860, lauv-thor, 73, 1.330000
1652178745.432523, lauv-thor, 73, 1.400000
1652178746.430795, lauv-thor, 73, 1.330000
1652178747.432266, lauv-thor, 73, 1.300000
1652178748.430707, lauv-thor, 73, 1.300000
1652178749.433173, lauv-thor, 73, 1.310000
1652178750.431798, lauv-thor, 73, 1.290000
1652178751.431736, lauv-thor, 73, 1.270000
1652178752.431413, lauv-thor, 73, 1.300000
1652178753.431176, lauv-thor, 73, 1.250000
1652178754.429917, lauv-thor, 73, 1.260000
1652178755.431134, lauv-thor, 73, 1.270000
1652178756.431346, lauv-thor, 73, 1.280000
1652178757.429874, lauv-thor, 73, 1.260000
1652178758.429711, lauv-thor, 73, 1.280000
1652178759.431779, lauv-thor, 73, 1.290000
1652178760.430782, lauv-thor, 73, 1.270000
1652178761.431229, lauv-thor, 73, 1.280000
1652178762.430099, lauv-thor, 73, 1.280000
1652178763.430440, lauv-thor, 73, 1.260000
1652178764.430239, lauv-thor, 73, 1.230000
1652178765.429810, lauv-thor, 73, 1.260000
1652178766.429840, lauv-thor, 73, 1.260000
1652178767.429007, lauv-thor, 73, 1.270000
1652178768.428792, lauv-thor, 73, 1.220000
1652178769.428788, lauv-thor, 73, 1.220000
1652178770.428678, lauv-thor, 73, 1.240000
1652178771.429709, lauv-thor, 73, 1.200000
1652178772.430314, lauv-thor, 73, 1.210000
1652178773.429394, lauv-thor, 73, 1.250000
1652178774.429444, lauv-thor, 73, 1.200000
1652178775.429372, lauv-thor, 73, 1.250000
1652178776.429651, lauv-thor, 73, 1.220000
1652178777.427995, lauv-thor, 73, 1.240000
1652178778.428028, lauv-thor, 73, 1.210000
1652178779.429495, lauv-thor, 73, 1.250000
1652178780.428277, lauv-thor, 73, 1.200000
1652178781.429376, lauv-thor, 73, 1.230000
1652178782.429208, lauv-thor, 73, 1.270000
1652178783.428723, lauv-thor, 73, 1.220000
1652178784.429142, lauv-thor, 73, 1.220000
1652178785.428745, lauv-thor, 73, 1.240000
1652178786.428152, lauv-thor, 73, 1.190000
1652178787.428113, lauv-thor, 73, 1.230000
1652178788.428130, lauv-thor, 73, 1.220000
1652178789.426910, lauv-thor, 73, 1.200000
1652178790.428831, lauv-thor, 73, 1.230000
1652178791.428626, lauv-thor, 73, 1.250000
1652178792.428634, lauv-thor, 73, 1.230000
1652178793.428792, lauv-thor, 73, 1.210000
1652178794.428013, lauv-thor, 73, 1.230000
1652178795.428464, lauv-thor, 73, 1.230000
1652178796.427016, lauv-thor, 73, 1.220000
1652178797.426036, lauv-thor, 73, 1.200000
1652178798.427292, lauv-thor, 73, 1.230000
1652178799.427222, lauv-thor, 73, 1.200000
1652178800.425898, lauv-thor, 73, 1.200000
1652178801.428698, lauv-thor, 73, 1.240000
1652178802.425865, lauv-thor, 73, 1.250000
1652178803.427004, lauv-thor, 73, 1.200000
1652178804.427229, lauv-thor, 73, 1.220000
1652178805.427308, lauv-thor, 73, 1.240000
1652178806.426570, lauv-thor, 73, 1.230000
1652178807.426899, lauv-thor, 73, 1.240000
1652178808.426659, lauv-thor, 73, 1.310000
1652178809.426023, lauv-thor, 73, 1.230000
1652178810.424887, lauv-thor, 73, 1.230000
1652178811.425721, lauv-thor, 73, 1.350000
1652178812.424878, lauv-thor, 73, 1.270000
1652178813.426225, lauv-thor, 73, 1.210000
1652178814.426378, lauv-thor, 73, 1.210000
1652178815.425938, lauv-thor, 73, 1.200000
1652178816.425726, lauv-thor, 73, 1.190000
1652178817.425288, lauv-thor, 73, 1.200000
1652178818.425527, lauv-thor, 73, 1.210000
1652178819.423942, lauv-thor, 73, 1.250000
1652178820.424836, lauv-thor, 73, 1.220000
1652178821.424409, lauv-thor, 73, 1.240000
1652178822.423837, lauv-thor, 73, 1.220000
1652178823.423849, lauv-thor, 73, 1.210000
1652178824.425673, lauv-thor, 73, 1.240000
1652178825.425525, lauv-thor, 73, 1.240000
1652178826.425468, lauv-thor, 73, 1.220000
1652178827.424880, lauv-thor, 73, 1.220000
1652178828.424480, lauv-thor, 73, 1.280000
1652178829.423657, lauv-thor, 73, 1.220000
1652178830.424413, lauv-thor, 73, 1.230000
1652178831.424705, lauv-thor, 73, 1.200000
1652178832.422958, lauv-thor, 73, 1.220000
1652178833.424421, lauv-thor, 73, 1.280000
1652178834.423161, lauv-thor, 73, 1.220000
1652178835.424436, lauv-thor, 73, 1.240000
1652178836.423770, lauv-thor, 73, 1.210000
1652178837.423405, lauv-thor, 73, 1.190000
1652178838.423020, lauv-thor, 73, 1.210000
1652178839.422028, lauv-thor, 73, 1.180000
1652178840.422977, lauv-thor, 73, 1.180000
1652178841.423018, lauv-thor, 73, 1.170000
1652178842.421991, lauv-thor, 73, 1.200000
1652178843.421778, lauv-thor, 73, 1.190000
1652178844.421914, lauv-thor, 73, 1.170000
1652178845.421877, lauv-thor, 73, 1.190000
1652178846.421823, lauv-thor, 73, 1.210000
1652178847.423244, lauv-thor, 73, 1.160000
1652178848.422733, lauv-thor, 73, 1.190000
1652178849.422662, lauv-thor, 73, 1.220000
1652178850.422732, lauv-thor, 73, 1.180000
1652178851.422334, lauv-thor, 73, 1.180000
1652178852.423882, lauv-thor, 73, 1.180000
1652178853.422114, lauv-thor, 73, 1.130000
1652178854.420866, lauv-thor, 73, 1.150000
1652178855.421988, lauv-thor, 73, 1.180000
1652178856.421900, lauv-thor, 73, 1.140000
1652178857.421830, lauv-thor, 73, 1.160000
1652178858.421806, lauv-thor, 73, 1.180000
1652178859.421315, lauv-thor, 73, 1.140000
1652178860.421563, lauv-thor, 73, 1.220000
1652178861.420989, lauv-thor, 73, 1.140000
1652178862.421816, lauv-thor, 73, 1.150000
1652178863.420925, lauv-thor, 73, 1.160000
1652178864.421424, lauv-thor, 73, 1.120000
1652178865.419809, lauv-thor, 73, 1.100000
1652178866.419791, lauv-thor, 73, 1.160000
1652178867.421348, lauv-thor, 73, 1.150000
1652178868.421525, lauv-thor, 73, 1.150000
1652178869.421222, lauv-thor, 73, 1.130000
1652178870.420877, lauv-thor, 73, 1.150000
1652178871.420649, lauv-thor, 73, 1.140000
1652178872.420795, lauv-thor, 73, 1.140000
1652178873.420161, lauv-thor, 73, 1.140000
1652178874.419022, lauv-thor, 73, 1.140000
1652178875.418961, lauv-thor, 73, 1.140000
1652178876.418969, lauv-thor, 73, 1.150000
1652178877.419238, lauv-thor, 73, 1.140000
1652178878.419322, lauv-thor, 73, 1.110000
1652178879.419916, lauv-thor, 73, 1.170000
1652178880.421309, lauv-thor, 73, 1.110000
1652178881.419479, lauv-thor, 73, 1.140000
1652178882.419414, lauv-thor, 73, 1.160000
1652178883.419430, lauv-thor, 73, 1.170000
1652178884.419168, lauv-thor, 73, 1.140000
1652178885.418945, lauv-thor, 73, 1.150000
1652178886.417989, lauv-thor, 73, 1.090000
1652178887.419262, lauv-thor, 73, 1.150000
1652178888.418303, lauv-thor, 73, 1.120000
1652178889.418888, lauv-thor, 73, 1.100000
1652178890.419279, lauv-thor, 73, 1.150000
1652178891.419220, lauv-thor, 73, 1.080000
1652178892.420671, lauv-thor, 73, 1.120000
1652178893.418611, lauv-thor, 73, 1.080000
1652178894.418190, lauv-thor, 73, 1.110000
1652178895.416996, lauv-thor, 73, 1.090000
1652178896.416936, lauv-thor, 73, 1.120000
1652178897.417854, lauv-thor, 73, 1.110000
1652178898.416952, lauv-thor, 73, 1.140000
1652178899.418828, lauv-thor, 73, 1.100000
1652178900.416823, lauv-thor, 73, 1.120000
1652178901.418033, lauv-thor, 73, 1.100000
1652178902.417868, lauv-thor, 73, 1.100000
1652178903.417579, lauv-thor, 73, 1.100000
1652178904.417474, lauv-thor, 73, 1.090000
1652178905.417854, lauv-thor, 73, 1.070000
1652178906.418268, lauv-thor, 73, 1.100000
1652178907.417582, lauv-thor, 73, 1.130000
1652178908.417565, lauv-thor, 73, 1.110000
1652178909.417952, lauv-thor, 73, 1.080000
1652178910.415847, lauv-thor, 73, 1.130000
1652178911.418090, lauv-thor, 73, 1.080000
1652178912.415784, lauv-thor, 73, 1.080000
1652178913.417239, lauv-thor, 73, 1.100000
1652178914.417757, lauv-thor, 73, 1.090000
1652178915.416968, lauv-thor, 73, 1.060000
1652178916.417960, lauv-thor, 73, 1.080000
1652178917.415901, lauv-thor, 73, 1.070000
1652178918.416305, lauv-thor, 73, 1.100000
1652178919.415786, lauv-thor, 73, 1.080000
1652178920.415912, lauv-thor, 73, 1.090000
1652178921.414959, lauv-thor, 73, 1.070000
1652178922.416303, lauv-thor, 73, 1.060000
