timestamp (seconds since 01/01/1970), system, entity , lat (rad), lon (rad), height (m), x (m), y (m), z (m), phi (rad), theta (rad), psi (rad), u (m/s), v (m/s), w (m/s), vx (m/s), vy (m/s), vz (m/s), p (rad/s), q (rad/s), r (rad/s), depth (m), alt (m)
1652101031.903980, lauv-thor, 49, 1.10724893, 0.18079112, 46.131001, 28.709576, -423.591797, 5.390045, -0.055965, -0.036230, 2.993559, 0.361898, 0.047395, 0.000709, -0.370677, 0.005208, 0.011250, 0.091694, -0.064116, -0.077380, 0.095958, 27.358088
1652101031.954213, lauv-thor, 49, 1.10724893, 0.18079112, 46.131001, 28.692814, -423.593079, 5.395207, -0.049298, -0.039284, 2.989773, 0.355277, 0.047412, 0.005310, -0.364542, 0.007621, 0.017179, 0.119088, -0.044925, -0.079519, 0.101121, 27.276854
1652101032.004823, lauv-thor, 49, 1.10724893, 0.18079112, 46.131001, 28.676075, -423.593719, 5.395207, -0.044276, -0.040589, 2.986506, 0.348657, 0.047428, 0.005310, -0.357948, 0.007784, 0.017620, 0.127436, -0.030809, -0.080334, 0.101121, 27.276854
1652101032.054001, lauv-thor, 49, 1.10724893, 0.18079112, 46.131001, 28.682611, -423.640717, 5.430208, -0.036079, -0.041342, 2.982569, 0.345182, 0.049342, 0.005310, -0.351353, 0.008152, 0.018003, 0.139676, -0.008202, -0.080108, 0.101121, 27.276854
1652101032.103997, lauv-thor, 49, 1.10724893, 0.18079112, 46.131001, 28.665836, -423.641296, 5.430208, -0.030379, -0.040983, 2.979343, 0.341707, 0.051255, 0.005310, -0.348201, 0.006858, 0.017948, 0.144206, 0.007768, -0.078848, 0.101121, 27.276854
1652101032.154145, lauv-thor, 49, 1.10724893, 0.18079112, 46.131001, 28.647839, -423.643250, 5.427972, -0.021903, -0.039300, 2.975801, 0.339566, 0.055686, 0.004165, -0.345115, 0.005699, 0.016465, 0.143127, 0.029441, -0.071318, 0.098884, 27.257278
1652101032.204014, lauv-thor, 49, 1.10724893, 0.18079112, 46.131001, 28.630251, -423.644836, 5.427972, -0.016376, -0.037422, 2.973203, 0.337426, 0.060117, 0.004165, -0.343752, 0.001891, 0.015955, 0.139449, 0.043286, -0.066220, 0.098884, 27.257278
1652101032.253974, lauv-thor, 49, 1.10724893, 0.18079112, 46.131001, 28.612553, -423.646393, 5.427972, -0.008557, -0.033586, 2.970618, 0.337706, 0.064917, 0.004165, -0.342432, -0.001916, 0.014979, 0.131100, 0.063186, -0.057895, 0.098884, 27.257278
1652101032.303947, lauv-thor, 49, 1.10724893, 0.18079112, 46.131001, 28.594879, -423.647888, 5.427972, -0.003773, -0.030401, 2.968944, 0.337986, 0.069718, 0.004165, -0.343569, -0.005999, 0.014184, 0.123797, 0.075319, -0.050832, 0.098884, 27.257278
1652101032.354180, lauv-thor, 49, 1.10724893, 0.18079112, 46.131001, 28.574162, -423.649414, 5.432495, 0.002614, -0.024902, 2.967630, 0.341896, 0.075229, 0.001422, -0.344809, -0.010186, 0.010019, 0.108874, 0.090242, -0.037724, 0.103407, 27.326992
1652101032.403969, lauv-thor, 49, 1.10724893, 0.18079112, 46.131001, 28.554707, -423.650879, 5.432495, 0.006395, -0.020830, 2.967100, 0.345805, 0.080740, 0.001422, -0.349650, -0.014740, 0.009023, 0.098810, 0.097712, -0.030320, 0.103407, 27.326992
1652101032.453989, lauv-thor, 49, 1.10724893, 0.18079112, 46.131001, 28.535126, -423.652374, 5.432495, 0.011202, -0.014378, 2.966952, 0.350674, 0.084070, 0.001422, -0.354502, -0.019419, 0.007298, 0.081496, 0.105067, -0.021282, 0.103407, 27.326992
1652101032.503967, lauv-thor, 49, 1.10724893, 0.18079112, 46.131001, 28.515617, -423.653839, 5.432495, 0.013719, -0.009984, 2.967225, 0.355544, 0.087399, 0.001422, -0.359894, -0.021939, 0.006076, 0.066502, 0.106997, -0.014309, 0.103407, 27.326992
1652101032.554204, lauv-thor, 49, 1.10724893, 0.18079112, 46.131001, 28.492723, -423.655396, 5.436926, 0.016425, -0.003481, 2.967730, 0.364487, 0.091450, -0.005677, -0.365329, -0.024655, -0.003003, 0.043331, 0.105530, -0.007091, 0.107838, 27.510292
1652101032.604040, lauv-thor, 49, 1.10724893, 0.18079112, 46.131001, 28.471256, -423.656921, 5.436926, 0.017672, 0.000650, 2.968262, 0.373431, 0.095500, -0.005677, -0.374810, -0.027304, -0.004297, 0.031920, 0.101811, -0.002978, 0.107838, 27.510292
1652101032.653919, lauv-thor, 49, 1.10724893, 0.18079112, 46.131001, 28.449663, -423.658478, 5.436926, 0.018978, 0.006338, 2.968715, 0.381039, 0.097034, -0.005677, -0.384276, -0.029935, -0.006230, 0.019127, 0.091365, -0.000705, 0.107838, 27.510292
1652101032.703979, lauv-thor, 49, 1.10724893, 0.18079112, 46.131001, 28.428101, -423.660034, 5.436926, 0.019513, 0.009709, 2.968909, 0.388648, 0.098567, -0.005677, -0.392007, -0.030218, -0.007482, 0.009153, 0.083824, 0.000102, 0.107838, 27.510292
1652101032.754207, lauv-thor, 49, 1.10724893, 0.18079112, 46.131001, 28.404306, -423.662933, 5.442448, 0.019730, 0.014001, 2.968613, 0.398518, 0.102296, -0.003794, -0.399760, -0.030268, -0.007289, -0.005360, 0.068739, -0.001427, 0.113361, 27.724535
1652101032.803968, lauv-thor, 49, 1.10724893, 0.18079112, 46.131001, 28.381577, -423.665344, 5.442448, 0.019593, 0.016229, 2.967981, 0.408387, 0.106026, -0.003794, -0.410127, -0.031986, -0.008256, -0.012563, 0.055962, -0.004556, 0.113361, 27.724535
1652101032.853986, lauv-thor, 49, 1.10724893, 0.18079112, 46.131001, 28.358679, -423.667755, 5.442448, 0.018701, 0.018626, 2.966547, 0.414628, 0.109045, -0.003794, -0.420518, -0.033354, -0.009416, -0.029751, 0.036898, -0.011173, 0.113361, 27.724535
1652101032.903995, lauv-thor, 49, 1.10724893, 0.18079112, 46.131001, 28.335804, -423.670135, 5.442448, 0.017528, 0.019500, 2.964820, 0.420869, 0.112064, -0.003794, -0.427238, -0.034501, -0.009966, -0.043123, 0.021859, -0.016640, 0.113361, 27.724535
1652101032.954138, lauv-thor, 49, 1.10724893, 0.18079112, 46.131001, 28.312639, -423.671906, 5.443389, 0.014597, 0.019668, 2.962144, 0.427441, 0.114380, -0.014169, -0.433825, -0.035395, -0.020806, -0.068707, -0.001546, -0.025361, 0.114302, 27.920967
1652101033.004144, lauv-thor, 49, 1.10724893, 0.18079112, 46.131001, 28.289717, -423.673798, 5.443389, 0.011765, 0.018986, 2.959526, 0.434013, 0.116696, -0.014169, -0.440800, -0.035310, -0.020935, -0.085979, -0.017256, -0.031279, 0.114302, 27.920967
1652101033.053998, lauv-thor, 49, 1.10724893, 0.18079112, 46.131001, 28.286007, -423.699402, 5.529391, 0.006228, 0.016902, 2.956095, 0.436533, 0.118237, -0.014169, -0.447822, -0.034784, -0.020775, -0.112361, -0.037570, -0.037746, 0.114302, 27.920967
1652101033.103978, lauv-thor, 49, 1.10724893, 0.18079112, 46.131001, 28.263077, -423.701172, 5.529391, 0.001601, 0.014860, 2.953110, 0.439053, 0.119779, -0.014169, -0.450709, -0.034421, -0.020465, -0.127747, -0.050765, -0.041457, 0.114302, 27.920967
1652101033.154147, lauv-thor, 49, 1.10724893, 0.18079112, 46.131001, 28.242016, -423.700745, 5.528422, -0.006097, 0.011203, 2.949633, 0.439084, 0.117323, -0.008437, -0.453702, -0.033787, -0.014085, -0.138545, -0.061273, -0.045165, 0.113333, 28.053913
1652101033.203979, lauv-thor, 49, 1.10724893, 0.18079112, 46.131001, 28.220745, -423.700653, 5.528422, -0.011492, 0.008434, 2.946795, 0.439114, 0.114868, -0.008437, -0.453373, -0.030028, -0.013488, -0.140877, -0.067168, -0.045121, 0.113333, 28.053913
1652101033.253914, lauv-thor, 49, 1.10724893, 0.18079112, 46.131001, 28.199347, -423.700531, 5.528422, -0.019555, 0.004236, 2.943526, 0.436884, 0.110216, -0.008437, -0.453047, -0.026042, -0.012542, -0.139239, -0.067881, -0.046303, 0.113333, 28.053913
1652101033.303941, lauv-thor, 49, 1.10724893, 0.18079112, 46.131001, 28.177977, -423.700317, 5.528422, -0.024683, 0.001533, 2.940811, 0.434654, 0.105564, -0.008437, -0.450023, -0.020638, -0.011825, -0.131969, -0.065556, -0.047762, 0.113333, 28.053913
1652101033.354193, lauv-thor, 49, 1.10724893, 0.18079112, 46.131001, 28.158236, -423.696075, 5.520031, -0.031669, -0.002188, 2.937515, 0.431212, 0.095300, -0.007795, -0.446990, -0.014986, -0.010183, -0.118087, -0.059367, -0.051527, 0.104941, 28.075602
1652101033.403996, lauv-thor, 49, 1.10724893, 0.18079112, 46.131001, 28.138128, -423.693146, 5.520031, -0.035872, -0.004395, 2.934635, 0.427771, 0.085036, -0.007795, -0.441567, -0.004317, -0.009313, -0.108090, -0.054504, -0.054840, 0.104941, 28.075602
1652101033.453972, lauv-thor, 49, 1.10724893, 0.18079112, 46.131001, 28.117908, -423.690125, 5.520031, -0.041466, -0.007333, 2.930924, 0.423999, 0.075476, -0.007795, -0.436083, 0.006699, -0.008177, -0.093466, -0.046777, -0.061652, 0.104941, 28.075602
1652101033.504019, lauv-thor, 49, 1.10724893, 0.18079112, 46.131001, 28.097713, -423.687042, 5.520031, -0.044807, -0.008999, 2.927551, 0.420227, 0.065915, -0.007795, -0.430347, 0.016742, -0.007352, -0.086201, -0.041322, -0.066215, 0.104941, 28.075602
1652101033.554165, lauv-thor, 49, 1.10724893, 0.18079112, 46.131001, 28.077816, -423.682098, 5.508362, -0.049210, -0.011041, 2.923357, 0.416535, 0.053916, -0.007339, -0.424524, 0.027081, -0.005932, -0.070487, -0.032578, -0.074414, 0.093273, 27.989393
1652101033.603995, lauv-thor, 49, 1.10724893, 0.18079112, 46.131001, 28.057995, -423.677734, 5.508362, -0.051590, -0.012161, 2.919687, 0.412843, 0.041917, -0.007339, -0.418179, 0.039540, -0.005044, -0.057777, -0.027561, -0.078832, 0.093273, 27.989393
1652101033.653904, lauv-thor, 49, 1.10724893, 0.18079112, 46.131001, 28.038082, -423.673248, 5.508362, -0.054030, -0.013458, 2.915157, 0.411640, 0.033916, -0.007339, -0.411702, 0.052304, -0.004036, -0.032252, -0.019772, -0.087352, 0.093273, 27.989393
1652101033.704095, lauv-thor, 49, 1.10724893, 0.18079112, 46.131001, 28.018185, -423.668701, 5.508362, -0.054663, -0.014087, 2.911177, 0.410437, 0.025914, -0.007339, -0.408490, 0.061452, -0.003382, -0.010721, -0.014910, -0.092508, 0.093273, 27.989393
1652101033.754141, lauv-thor, 49, 1.10724893, 0.18079112, 46.131001, 27.997059, -423.664368, 5.508790, -0.053744, -0.014683, 2.906299, 0.410583, 0.018696, -0.001133, -0.405139, 0.070579, 0.003503, 0.029291, -0.007253, -0.099428, 0.093700, 27.864935
1652101033.803964, lauv-thor, 49, 1.10724893, 0.18079112, 46.131001, 27.976570, -423.659882, 5.508790, -0.051810, -0.014837, 2.902085, 0.410730, 0.011477, -0.001133, -0.403265, 0.079317, 0.003992, 0.055730, -0.001759, -0.104095, 0.093700, 27.864935
1652101033.853915, lauv-thor, 49, 1.10724893, 0.18079112, 46.131001, 27.955982, -423.655273, 5.508790, -0.047184, -0.014690, 2.896995, 0.412087, 0.009871, -0.001133, -0.401249, 0.088389, 0.004360, 0.091582, 0.006118, -0.106804, 0.093700, 27.864935
1652101033.903997, lauv-thor, 49, 1.10724893, 0.18079112, 46.131001, 27.935440, -423.650574, 5.508790, -0.043020, -0.014294, 2.892854, 0.413444, 0.008265, -0.001133, -0.401801, 0.091932, 0.004334, 0.112981, 0.012185, -0.105410, 0.093700, 27.864935
1652101033.954269, lauv-thor, 49, 1.10724893, 0.18079112, 46.131001, 27.910709, -423.647766, 5.517892, -0.035484, -0.013151, 2.888403, 0.419082, 0.010507, 0.000824, -0.402297, 0.095530, 0.005967, 0.138967, 0.022245, -0.100455, 0.102802, 27.774502
1652101034.004080, lauv-thor, 49, 1.10724893, 0.18079112, 46.131001, 27.887806, -423.644257, 5.517892, -0.029930, -0.012059, 2.885230, 0.424720, 0.012750, 0.000824, -0.408020, 0.096071, 0.005563, 0.149172, 0.028505, -0.093271, 0.102802, 27.774502
1652101034.054029, lauv-thor, 49, 1.10724893, 0.18079112, 46.131001, 27.846289, -423.714935, 5.580889, -0.021263, -0.010009, 2.882381, 0.430347, 0.017567, 0.000824, -0.413777, 0.096518, 0.004804, 0.157249, 0.035544, -0.078542, 0.102802, 27.774502
1652101034.104134, lauv-thor, 49, 1.10724893, 0.18079112, 46.131001, 27.823225, -423.711334, 5.580889, -0.015368, -0.008442, 2.880734, 0.435975, 0.022384, 0.000824, -0.420302, 0.094003, 0.004187, 0.158075, 0.038708, -0.067725, 0.102802, 27.774502
1652101034.154153, lauv-thor, 49, 1.10724893, 0.18079112, 46.131001, 27.798502, -423.708832, 5.574612, -0.006547, -0.005994, 2.879697, 0.443554, 0.029543, -0.001199, -0.426902, 0.091267, 0.001268, 0.158643, 0.040156, -0.048742, 0.096524, 27.756693
1652101034.204128, lauv-thor, 49, 1.10724893, 0.18079112, 46.131001, 27.774269, -423.706085, 5.574612, -0.000653, -0.004386, 2.879571, 0.451133, 0.036703, -0.001199, -0.436068, 0.086361, 0.000727, 0.157172, 0.038762, -0.037025, 0.096524, 27.756693
1652101034.253924, lauv-thor, 49, 1.10724893, 0.18079112, 46.131001, 27.750004, -423.703308, 5.574612, 0.007946, -0.002232, 2.879877, 0.457363, 0.043078, -0.001199, -0.445270, 0.081265, 0.000100, 0.149586, 0.033943, -0.021822, 0.096524, 27.756693
1652101034.303986, lauv-thor, 49, 1.10724893, 0.18079112, 46.131001, 27.725704, -423.700562, 5.574612, 0.013307, -0.000986, 2.880452, 0.463593, 0.049454, -0.001199, -0.452982, 0.076453, -0.000174, 0.137248, 0.029904, -0.013170, 0.096524, 27.756693
1652101034.354215, lauv-thor, 49, 1.10724893, 0.18079112, 46.131001, 27.699617, -423.698944, 5.577352, 0.020529, 0.000535, 2.881203, 0.471418, 0.057880, -0.002086, -0.460705, 0.071537, -0.001318, 0.117729, 0.023724, -0.001843, 0.099265, 27.883961
1652101034.404059, lauv-thor, 49, 1.10724893, 0.18079112, 46.131001, 27.674400, -423.697021, 5.577352, 0.024742, 0.001354, 2.881890, 0.479243, 0.066306, -0.002086, -0.470480, 0.065085, -0.001292, 0.102457, 0.019435, 0.003137, 0.099265, 27.883961
1652101034.453928, lauv-thor, 49, 1.10724893, 0.18079112, 46.131001, 27.649096, -423.695068, 5.577352, 0.029906, 0.002342, 2.882364, 0.482787, 0.070883, -0.002086, -0.480234, 0.058724, -0.001225, 0.075895, 0.014336, 0.006476, 0.099265, 27.883961
1652101034.504061, lauv-thor, 49, 1.10724893, 0.18079112, 46.131001, 27.623720, -423.693115, 5.577352, 0.032695, 0.002827, 2.882539, 0.486331, 0.075460, -0.002086, -0.484842, 0.055126, -0.001133, 0.061212, 0.011374, 0.007595, 0.099265, 27.883961
1652101034.554171, lauv-thor, 49, 1.10724893, 0.18079112, 46.131001, 27.596983, -423.691528, 5.576570, 0.035854, 0.003288, 2.882157, 0.491337, 0.080744, -0.004681, -0.489436, 0.051709, -0.003572, 0.037785, 0.005171, 0.003640, 0.098483, 28.069473
1652101034.603977, lauv-thor, 49, 1.10724893, 0.18079112, 46.131001, 27.570959, -423.689819, 5.576570, 0.037419, 0.003408, 2.881398, 0.496343, 0.086029, -0.004681, -0.495594, 0.048262, -0.003331, 0.027341, 0.001608, 0.000441, 0.098483, 28.069473
1652101034.653934, lauv-thor, 49, 1.10724893, 0.18079112, 46.131001, 27.544806, -423.688049, 5.576570, 0.038854, 0.003222, 2.879820, 0.499398, 0.088971, -0.004681, -0.501722, 0.045237, -0.002935, 0.006326, -0.007018, -0.007743, 0.098483, 28.069473
1652101034.704086, lauv-thor, 49, 1.10724893, 0.18079112, 46.131001, 27.518677, -423.686279, 5.576570, 0.039141, 0.002801, 2.877952, 0.502452, 0.091913, -0.004681, -0.505353, 0.044132, -0.002594, -0.008583, -0.013403, -0.015378, 0.098483, 28.069473
1652101034.754203, lauv-thor, 49, 1.10724893, 0.18079112, 46.131001, 27.492527, -423.682678, 5.579190, 0.038575, 0.001768, 2.874997, 0.505851, 0.092579, -0.006123, -0.508956, 0.043541, -0.003462, -0.029535, -0.022025, -0.025940, 0.101103, 28.247133
1652101034.803987, lauv-thor, 49, 1.10724893, 0.18079112, 46.131001, 27.466665, -423.679626, 5.579190, 0.037457, 0.000868, 2.871982, 0.509250, 0.093246, -0.006123, -0.512278, 0.045343, -0.003091, -0.045936, -0.026819, -0.034074, 0.101103, 28.247133
1652101034.853933, lauv-thor, 49, 1.10724893, 0.18079112, 46.131001, 27.440672, -423.676483, 5.579190, 0.034808, -0.000854, 2.867810, 0.511054, 0.091862, -0.006123, -0.515539, 0.047766, -0.002439, -0.061690, -0.033654, -0.046278, 0.101103, 28.247133
1652101034.903986, lauv-thor, 49, 1.10724893, 0.18079112, 46.131001, 27.414711, -423.673248, 5.579190, 0.032613, -0.002194, 2.863866, 0.512857, 0.090478, -0.006123, -0.516703, 0.051631, -0.002003, -0.069759, -0.038195, -0.054064, 0.101103, 28.247133
1652101034.954274, lauv-thor, 49, 1.10724893, 0.18079112, 46.131001, 27.388054, -423.665833, 5.580097, 0.028370, -0.004232, 2.858899, 0.516692, 0.084148, -0.006141, -0.517788, 0.056043, -0.001401, -0.087074, -0.038929, -0.063978, 0.102010, 28.380524
1652101035.004029, lauv-thor, 49, 1.10724893, 0.18079112, 46.131001, 27.361944, -423.659729, 5.580097, 0.025010, -0.005572, 2.854561, 0.520527, 0.077818, -0.006141, -0.519426, 0.065456, -0.001155, -0.095529, -0.037948, -0.068866, 0.102010, 28.380524
1652101035.054008, lauv-thor, 49, 1.10724893, 0.18079112, 46.131001, 27.336515, -423.626526, 5.484086, 0.019194, -0.007252, 2.849406, 0.522923, 0.070534, -0.006141, -0.520929, 0.075323, -0.000871, -0.108228, -0.031083, -0.077314, 0.102010, 28.380524
1652101035.104097, lauv-thor, 49, 1.10724893, 0.18079112, 46.131001, 27.310383, -423.620148, 5.484086, 0.014796, -0.007987, 2.845055, 0.525320, 0.063250, -0.006141, -0.520758, 0.085276, -0.000920, -0.115725, -0.022275, -0.083019, 0.102010, 28.380524
1652101035.154137, lauv-thor, 49, 1.10724893, 0.18079112, 46.131001, 27.283846, -423.610626, 5.484827, 0.007769, -0.008422, 2.839952, 0.529439, 0.051578, -0.005288, -0.520425, 0.095641, -0.000372, -0.119872, -0.007266, -0.088354, 0.102750, 28.438459
1652101035.204191, lauv-thor, 49, 1.10724893, 0.18079112, 46.131001, 27.257679, -423.601685, 5.484827, 0.003116, -0.008129, 2.835701, 0.533558, 0.039906, -0.005288, -0.520422, 0.110245, -0.000823, -0.115456, 0.004994, -0.094500, 0.102750, 28.438459
1652101035.253908, lauv-thor, 49, 1.10724893, 0.18079112, 46.131001, 27.231407, -423.592590, 5.484827, -0.003625, -0.006761, 2.830615, 0.537333, 0.030510, -0.005288, -0.520194, 0.125297, -0.001825, -0.107746, 0.025599, -0.102117, 0.102750, 28.438459
1652101035.303998, lauv-thor, 49, 1.10724893, 0.18079112, 46.131001, 27.205204, -423.583374, 5.484827, -0.007859, -0.005266, 2.826370, 0.541107, 0.021115, -0.005288, -0.520323, 0.137629, -0.002698, -0.099520, 0.037250, -0.106588, 0.102750, 28.438459
1652101035.354206, lauv-thor, 49, 1.10724893, 0.18079112, 46.131001, 27.176252, -423.572906, 5.483571, -0.013407, -0.002244, 2.821424, 0.548392, 0.011436, -0.001739, -0.520250, 0.150284, -0.000808, -0.077753, 0.052992, -0.112258, 0.101495, 28.426876
1652101035.404003, lauv-thor, 49, 1.10724893, 0.18079112, 46.131001, 27.148678, -423.562836, 5.483571, -0.016170, 0.000152, 2.817349, 0.555678, 0.001758, -0.001739, -0.523450, 0.163901, -0.002006, -0.055877, 0.061114, -0.114665, 0.101495, 28.426876
1652101035.453936, lauv-thor, 49, 1.10724893, 0.18079112, 46.131001, 27.120956, -423.552582, 5.483571, -0.018492, 0.004001, 2.812634, 0.560932, -0.002975, -0.001739, -0.526428, 0.177879, -0.003994, -0.017115, 0.066363, -0.117838, 0.101495, 28.426876
1652101035.504087, lauv-thor, 49, 1.10724893, 0.18079112, 46.131001, 27.093306, -423.542206, 5.483571, -0.018810, 0.006590, 2.808682, 0.566186, -0.007708, -0.001739, -0.529129, 0.186144, -0.005379, 0.007326, 0.066532, -0.120733, 0.101495, 28.426876
1652101035.554331, lauv-thor, 49, 1.10724893, 0.18079112, 46.131001, 27.062132, -423.534698, 5.490575, -0.017463, 0.010104, 2.803937, 0.574109, -0.007145, 0.007564, -0.531752, 0.194727, 0.001976, 0.043032, 0.059651, -0.120035, 0.108499, 28.363398
1652101035.603991, lauv-thor, 49, 1.10724893, 0.18079112, 46.131001, 27.032658, -423.526184, 5.490575, -0.015495, 0.012111, 2.800006, 0.582032, -0.006582, 0.007564, -0.538633, 0.198954, 0.000720, 0.061208, 0.051450, -0.118803, 0.108499, 28.363398
1652101035.658352, lauv-thor, 49, 1.10724893, 0.18079112, 46.131001, 27.000334, -423.516693, 5.490575, -0.011768, 0.014394, 2.794961, 0.588233, -0.001632, 0.007564, -0.545255, 0.203858, -0.000738, 0.071446, 0.036965, -0.116105, 0.108499, 28.363398
1652101035.703996, lauv-thor, 49, 1.10724893, 0.18079112, 46.131001, 26.973326, -423.508636, 5.490575, -0.009292, 0.015344, 2.791309, 0.594434, 0.003318, 0.007564, -0.552021, 0.203343, -0.001448, 0.067030, 0.026223, -0.110960, 0.108499, 28.363398
1652101035.754160, lauv-thor, 49, 1.10724893, 0.18079112, 46.131001, 26.941025, -423.503357, 5.495750, -0.005827, 0.016006, 2.786706, 0.602105, 0.014147, 0.009929, -0.558643, 0.203419, 0.000394, 0.059743, 0.010461, -0.099845, 0.113674, 28.350801
1652101035.804004, lauv-thor, 49, 1.10724893, 0.18079112, 46.131001, 26.909920, -423.496765, 5.495750, -0.003816, 0.015977, 2.783283, 0.609776, 0.024975, 0.009929, -0.568916, 0.197898, 0.000255, 0.050893, 0.001657, -0.090452, 0.113674, 28.350801
1652101035.853954, lauv-thor, 49, 1.10724893, 0.18079112, 46.131001, 26.878666, -423.490051, 5.495750, -0.001287, 0.015336, 2.779738, 0.613936, 0.036087, 0.009929, -0.579209, 0.192525, 0.000545, 0.040971, -0.009246, -0.072194, 0.113674, 28.350801
1652101035.903985, lauv-thor, 49, 1.10724893, 0.18079112, 46.131001, 26.847473, -423.483246, 5.495750, 0.000196, 0.014536, 2.777474, 0.618097, 0.047198, 0.009929, -0.586610, 0.184948, 0.001012, 0.036329, -0.016806, -0.060392, 0.113674, 28.350801
