timestamp (seconds since 01/01/1970), system, entity , value (m)
1652101316.891912, lauv-thor, 62, 0.596165
1652101316.893713, lauv-thor, 62, 0.596165
1652101317.092822, lauv-thor, 62, 0.595175
1652101317.094680, lauv-thor, 62, 0.595175
1652101317.292413, lauv-thor, 62, 0.595175
1652101317.293933, lauv-thor, 62, 0.595175
1652101317.360984, lauv-thor, 73, 0.656598
1652101317.492718, lauv-thor, 62, 0.598146
1652101317.494637, lauv-thor, 62, 0.598146
1652101317.691957, lauv-thor, 62, 0.591214
1652101317.693655, lauv-thor, 62, 0.591214
1652101317.892285, lauv-thor, 62, 0.604088
1652101317.893893, lauv-thor, 62, 0.604088
1652101318.091815, lauv-thor, 62, 0.600126
1652101318.093711, lauv-thor, 62, 0.600126
1652101318.292469, lauv-thor, 62, 0.594184
1652101318.294203, lauv-thor, 62, 0.594184
1652101318.361458, lauv-thor, 73, 0.656598
1652101318.491747, lauv-thor, 62, 0.597155
1652101318.493573, lauv-thor, 62, 0.597155
1652101318.691999, lauv-thor, 62, 0.598146
1652101318.693717, lauv-thor, 62, 0.598146
1652101318.891759, lauv-thor, 62, 0.603097
1652101318.893427, lauv-thor, 62, 0.603097
1652101319.092485, lauv-thor, 62, 0.601117
1652101319.093994, lauv-thor, 62, 0.601117
1652101319.291758, lauv-thor, 62, 0.600126
1652101319.293550, lauv-thor, 62, 0.600126
1652101319.361900, lauv-thor, 73, 0.656598
1652101319.492828, lauv-thor, 62, 0.603097
1652101319.494542, lauv-thor, 62, 0.603097
1652101319.692188, lauv-thor, 62, 0.605078
1652101319.693794, lauv-thor, 62, 0.605078
1652101319.892225, lauv-thor, 62, 0.614981
1652101319.893895, lauv-thor, 62, 0.614981
1652101320.092126, lauv-thor, 62, 0.604088
1652101320.093803, lauv-thor, 62, 0.604088
1652101320.292285, lauv-thor, 62, 0.596165
1652101320.293958, lauv-thor, 62, 0.596165
1652101320.361284, lauv-thor, 73, 0.646649
1652101320.491905, lauv-thor, 62, 0.589233
1652101320.493741, lauv-thor, 62, 0.589233
1652101320.692053, lauv-thor, 62, 0.584281
1652101320.693717, lauv-thor, 62, 0.584281
1652101320.892358, lauv-thor, 62, 0.586262
1652101320.893923, lauv-thor, 62, 0.586262
1652101321.092439, lauv-thor, 62, 0.583291
1652101321.094153, lauv-thor, 62, 0.583291
1652101321.291946, lauv-thor, 62, 0.585272
1652101321.293649, lauv-thor, 62, 0.585272
1652101321.362143, lauv-thor, 73, 0.646649
1652101321.492085, lauv-thor, 62, 0.586262
1652101321.493798, lauv-thor, 62, 0.586262
1652101321.691969, lauv-thor, 62, 0.579330
1652101321.693764, lauv-thor, 62, 0.579330
1652101321.892261, lauv-thor, 62, 0.587252
1652101321.893911, lauv-thor, 62, 0.587252
1652101322.092079, lauv-thor, 62, 0.576359
1652101322.093848, lauv-thor, 62, 0.576359
1652101322.292686, lauv-thor, 62, 0.581311
1652101322.294487, lauv-thor, 62, 0.581311
1652101322.362272, lauv-thor, 73, 0.656598
1652101322.492166, lauv-thor, 62, 0.587252
1652101322.493926, lauv-thor, 62, 0.587252
1652101322.692630, lauv-thor, 62, 0.588243
1652101322.694414, lauv-thor, 62, 0.588243
1652101322.891935, lauv-thor, 62, 0.596165
1652101322.893716, lauv-thor, 62, 0.596165
1652101323.092475, lauv-thor, 62, 0.583291
1652101323.094091, lauv-thor, 62, 0.583291
1652101323.291878, lauv-thor, 62, 0.582301
1652101323.293520, lauv-thor, 62, 0.582301
1652101323.361489, lauv-thor, 73, 0.646649
1652101323.491942, lauv-thor, 62, 0.591214
1652101323.493869, lauv-thor, 62, 0.591214
1652101323.691694, lauv-thor, 62, 0.588243
1652101323.693329, lauv-thor, 62, 0.588243
1652101323.892760, lauv-thor, 62, 0.594184
1652101323.894497, lauv-thor, 62, 0.594184
1652101324.091950, lauv-thor, 62, 0.588243
1652101324.093742, lauv-thor, 62, 0.588243
1652101324.296859, lauv-thor, 62, 0.578340
1652101324.297694, lauv-thor, 62, 0.578340
1652101324.361245, lauv-thor, 73, 0.636701
1652101324.491898, lauv-thor, 62, 0.577349
1652101324.493692, lauv-thor, 62, 0.577349
1652101324.692162, lauv-thor, 62, 0.577349
1652101324.694088, lauv-thor, 62, 0.577349
1652101324.892034, lauv-thor, 62, 0.585272
1652101324.893903, lauv-thor, 62, 0.585272
1652101325.092833, lauv-thor, 62, 0.578340
1652101325.094495, lauv-thor, 62, 0.578340
1652101325.291920, lauv-thor, 62, 0.572398
1652101325.293624, lauv-thor, 62, 0.572398
1652101325.361223, lauv-thor, 73, 0.616804
1652101325.492356, lauv-thor, 62, 0.569427
1652101325.493983, lauv-thor, 62, 0.569427
1652101325.692276, lauv-thor, 62, 0.571407
1652101325.694083, lauv-thor, 62, 0.571407
1652101325.892009, lauv-thor, 62, 0.583291
1652101325.893736, lauv-thor, 62, 0.583291
1652101326.092147, lauv-thor, 62, 0.577349
1652101326.093943, lauv-thor, 62, 0.577349
1652101326.292100, lauv-thor, 62, 0.574378
1652101326.293783, lauv-thor, 62, 0.574378
1652101326.357500, lauv-thor, 73, 0.636701
1652101326.491830, lauv-thor, 62, 0.575369
1652101326.493572, lauv-thor, 62, 0.575369
1652101326.692107, lauv-thor, 62, 0.572398
1652101326.693998, lauv-thor, 62, 0.572398
1652101326.891859, lauv-thor, 62, 0.578340
1652101326.893651, lauv-thor, 62, 0.578340
1652101327.092670, lauv-thor, 62, 0.581311
1652101327.094776, lauv-thor, 62, 0.581311
1652101327.291983, lauv-thor, 62, 0.581311
1652101327.293764, lauv-thor, 62, 0.581311
1652101327.362213, lauv-thor, 73, 0.626752
1652101327.492380, lauv-thor, 62, 0.573388
1652101327.494101, lauv-thor, 62, 0.573388
1652101327.692023, lauv-thor, 62, 0.569427
1652101327.693764, lauv-thor, 62, 0.569427
1652101327.892296, lauv-thor, 62, 0.576359
1652101327.894085, lauv-thor, 62, 0.576359
1652101328.092328, lauv-thor, 62, 0.574378
1652101328.094049, lauv-thor, 62, 0.574378
1652101328.292222, lauv-thor, 62, 0.569427
1652101328.294179, lauv-thor, 62, 0.569427
1652101328.362121, lauv-thor, 73, 0.606856
1652101328.491958, lauv-thor, 62, 0.570417
1652101328.493573, lauv-thor, 62, 0.570417
1652101328.692238, lauv-thor, 62, 0.563485
1652101328.694073, lauv-thor, 62, 0.563485
1652101328.892151, lauv-thor, 62, 0.562495
1652101328.893761, lauv-thor, 62, 0.562495
1652101329.092239, lauv-thor, 62, 0.567446
1652101329.093997, lauv-thor, 62, 0.567446
1652101329.291928, lauv-thor, 62, 0.572398
1652101329.293689, lauv-thor, 62, 0.572398
1652101329.362716, lauv-thor, 73, 0.626752
1652101329.492188, lauv-thor, 62, 0.576359
1652101329.493925, lauv-thor, 62, 0.576359
1652101329.691730, lauv-thor, 62, 0.575369
1652101329.693443, lauv-thor, 62, 0.575369
1652101329.892676, lauv-thor, 62, 0.574378
1652101329.894220, lauv-thor, 62, 0.574378
1652101330.092123, lauv-thor, 62, 0.573388
1652101330.093788, lauv-thor, 62, 0.573388
1652101330.292248, lauv-thor, 62, 0.572398
1652101330.294105, lauv-thor, 62, 0.572398
1652101330.362423, lauv-thor, 73, 0.616804
1652101330.492023, lauv-thor, 62, 0.573388
1652101330.493651, lauv-thor, 62, 0.573388
1652101330.692338, lauv-thor, 62, 0.572398
1652101330.694104, lauv-thor, 62, 0.572398
1652101330.892521, lauv-thor, 62, 0.587252
1652101330.894155, lauv-thor, 62, 0.587252
1652101331.092469, lauv-thor, 62, 0.568437
1652101331.094185, lauv-thor, 62, 0.568437
1652101331.291882, lauv-thor, 62, 0.564475
1652101331.293698, lauv-thor, 62, 0.564475
1652101331.360623, lauv-thor, 73, 0.606856
1652101331.492187, lauv-thor, 62, 0.563485
1652101331.493903, lauv-thor, 62, 0.563485
1652101331.692098, lauv-thor, 62, 0.559524
1652101331.693753, lauv-thor, 62, 0.559524
1652101331.892239, lauv-thor, 62, 0.563485
1652101331.893885, lauv-thor, 62, 0.563485
1652101332.092091, lauv-thor, 62, 0.557543
1652101332.093730, lauv-thor, 62, 0.557543
1652101332.292287, lauv-thor, 62, 0.555563
1652101332.293964, lauv-thor, 62, 0.555563
1652101332.361341, lauv-thor, 73, 0.586959
1652101332.492253, lauv-thor, 62, 0.542689
1652101332.494005, lauv-thor, 62, 0.542689
1652101332.692070, lauv-thor, 62, 0.546650
1652101332.693873, lauv-thor, 62, 0.546650
1652101332.891796, lauv-thor, 62, 0.544669
1652101332.893538, lauv-thor, 62, 0.544669
1652101333.092389, lauv-thor, 62, 0.538727
1652101333.094187, lauv-thor, 62, 0.538727
1652101333.292050, lauv-thor, 62, 0.552592
1652101333.293742, lauv-thor, 62, 0.552592
1652101333.361007, lauv-thor, 73, 0.606856
1652101333.492649, lauv-thor, 62, 0.549621
1652101333.494277, lauv-thor, 62, 0.549621
1652101333.691941, lauv-thor, 62, 0.540708
1652101333.693504, lauv-thor, 62, 0.540708
1652101333.892812, lauv-thor, 62, 0.543679
1652101333.894377, lauv-thor, 62, 0.543679
1652101334.092165, lauv-thor, 62, 0.539718
1652101334.093775, lauv-thor, 62, 0.539718
1652101334.292170, lauv-thor, 62, 0.549621
1652101334.293900, lauv-thor, 62, 0.549621
1652101334.361151, lauv-thor, 73, 0.606856
1652101334.492063, lauv-thor, 62, 0.548630
1652101334.493740, lauv-thor, 62, 0.548630
1652101334.692206, lauv-thor, 62, 0.547640
1652101334.694006, lauv-thor, 62, 0.547640
1652101334.892128, lauv-thor, 62, 0.547640
1652101334.893890, lauv-thor, 62, 0.547640
1652101335.092271, lauv-thor, 62, 0.540708
1652101335.094025, lauv-thor, 62, 0.540708
1652101335.292445, lauv-thor, 62, 0.535756
1652101335.294171, lauv-thor, 62, 0.535756
1652101335.363188, lauv-thor, 73, 0.596907
1652101335.492273, lauv-thor, 62, 0.540708
1652101335.493921, lauv-thor, 62, 0.540708
1652101335.691513, lauv-thor, 62, 0.549621
1652101335.693272, lauv-thor, 62, 0.549621
1652101335.893241, lauv-thor, 62, 0.551601
1652101335.894932, lauv-thor, 62, 0.551601
1652101336.092138, lauv-thor, 62, 0.540708
1652101336.093788, lauv-thor, 62, 0.540708
1652101336.292251, lauv-thor, 62, 0.538727
1652101336.294119, lauv-thor, 62, 0.538727
1652101336.360058, lauv-thor, 73, 0.596907
1652101336.491893, lauv-thor, 62, 0.537737
1652101336.493624, lauv-thor, 62, 0.537737
1652101336.692655, lauv-thor, 62, 0.544669
1652101336.694415, lauv-thor, 62, 0.544669
1652101336.891979, lauv-thor, 62, 0.547640
1652101336.893674, lauv-thor, 62, 0.547640
1652101337.092714, lauv-thor, 62, 0.541698
1652101337.094412, lauv-thor, 62, 0.541698
1652101337.291856, lauv-thor, 62, 0.546650
1652101337.293515, lauv-thor, 62, 0.546650
1652101337.361213, lauv-thor, 73, 0.606856
1652101337.493116, lauv-thor, 62, 0.545659
1652101337.494713, lauv-thor, 62, 0.545659
1652101337.692228, lauv-thor, 62, 0.542689
1652101337.693870, lauv-thor, 62, 0.542689
1652101337.892359, lauv-thor, 62, 0.552592
1652101337.893928, lauv-thor, 62, 0.552592
1652101338.091736, lauv-thor, 62, 0.549621
1652101338.093346, lauv-thor, 62, 0.549621
1652101338.292383, lauv-thor, 62, 0.547640
1652101338.293981, lauv-thor, 62, 0.547640
1652101338.360494, lauv-thor, 73, 0.606856
1652101338.491734, lauv-thor, 62, 0.551601
1652101338.493554, lauv-thor, 62, 0.551601
1652101338.692095, lauv-thor, 62, 0.561504
1652101338.693864, lauv-thor, 62, 0.561504
1652101338.891999, lauv-thor, 62, 0.564475
1652101338.893624, lauv-thor, 62, 0.564475
1652101339.092430, lauv-thor, 62, 0.553582
1652101339.094125, lauv-thor, 62, 0.553582
1652101339.292019, lauv-thor, 62, 0.553582
1652101339.293569, lauv-thor, 62, 0.553582
1652101339.360699, lauv-thor, 73, 0.606856
1652101339.501021, lauv-thor, 62, 0.555563
1652101339.501415, lauv-thor, 62, 0.555563
1652101339.692046, lauv-thor, 62, 0.561504
1652101339.693630, lauv-thor, 62, 0.561504
1652101339.892364, lauv-thor, 62, 0.568437
1652101339.893937, lauv-thor, 62, 0.568437
1652101340.092451, lauv-thor, 62, 0.565466
1652101340.094151, lauv-thor, 62, 0.565466
1652101340.292312, lauv-thor, 62, 0.556553
1652101340.294001, lauv-thor, 62, 0.556553
1652101340.360647, lauv-thor, 73, 0.606856
1652101340.491947, lauv-thor, 62, 0.558533
1652101340.493613, lauv-thor, 62, 0.558533
1652101340.692287, lauv-thor, 62, 0.557543
1652101340.694025, lauv-thor, 62, 0.557543
1652101340.891923, lauv-thor, 62, 0.562495
1652101340.893652, lauv-thor, 62, 0.562495
1652101341.092333, lauv-thor, 62, 0.561504
1652101341.094115, lauv-thor, 62, 0.561504
1652101341.291910, lauv-thor, 62, 0.552592
1652101341.293715, lauv-thor, 62, 0.552592
1652101341.361880, lauv-thor, 73, 0.596907
1652101341.492143, lauv-thor, 62, 0.550611
1652101341.493758, lauv-thor, 62, 0.550611
1652101341.691846, lauv-thor, 62, 0.547640
1652101341.693716, lauv-thor, 62, 0.547640
1652101341.892241, lauv-thor, 62, 0.560514
1652101341.893860, lauv-thor, 62, 0.560514
1652101342.091806, lauv-thor, 62, 0.558533
1652101342.093651, lauv-thor, 62, 0.558533
1652101342.292620, lauv-thor, 62, 0.562495
1652101342.294371, lauv-thor, 62, 0.562495
1652101342.364430, lauv-thor, 73, 0.616804
1652101342.492349, lauv-thor, 62, 0.556553
1652101342.493953, lauv-thor, 62, 0.556553
1652101342.691967, lauv-thor, 62, 0.553582
1652101342.693965, lauv-thor, 62, 0.553582
1652101342.891819, lauv-thor, 62, 0.573388
1652101342.893700, lauv-thor, 62, 0.573388
1652101343.092423, lauv-thor, 62, 0.567446
1652101343.094169, lauv-thor, 62, 0.567446
1652101343.291647, lauv-thor, 62, 0.570417
1652101343.293443, lauv-thor, 62, 0.570417
1652101343.358081, lauv-thor, 73, 0.626752
1652101343.492270, lauv-thor, 62, 0.567446
1652101343.494184, lauv-thor, 62, 0.567446
1652101343.691815, lauv-thor, 62, 0.569427
1652101343.693638, lauv-thor, 62, 0.569427
1652101343.892756, lauv-thor, 62, 0.583291
1652101343.894332, lauv-thor, 62, 0.583291
1652101344.092140, lauv-thor, 62, 0.572398
1652101344.093757, lauv-thor, 62, 0.572398
1652101344.292260, lauv-thor, 62, 0.575369
1652101344.293897, lauv-thor, 62, 0.575369
1652101344.357953, lauv-thor, 73, 0.636701
1652101344.491892, lauv-thor, 62, 0.577349
1652101344.493838, lauv-thor, 62, 0.577349
1652101344.692204, lauv-thor, 62, 0.579330
1652101344.693825, lauv-thor, 62, 0.579330
1652101344.891785, lauv-thor, 62, 0.584281
1652101344.893549, lauv-thor, 62, 0.584281
1652101345.092426, lauv-thor, 62, 0.575369
1652101345.094284, lauv-thor, 62, 0.575369
1652101345.292528, lauv-thor, 62, 0.567446
1652101345.294067, lauv-thor, 62, 0.567446
1652101345.356853, lauv-thor, 73, 0.626752
1652101345.492646, lauv-thor, 62, 0.571407
1652101345.494276, lauv-thor, 62, 0.571407
1652101345.691856, lauv-thor, 62, 0.579330
1652101345.693550, lauv-thor, 62, 0.579330
1652101345.892134, lauv-thor, 62, 0.588243
1652101345.893866, lauv-thor, 62, 0.588243
1652101346.092072, lauv-thor, 62, 0.585272
1652101346.093867, lauv-thor, 62, 0.585272
1652101346.292338, lauv-thor, 62, 0.573388
1652101346.293921, lauv-thor, 62, 0.573388
1652101346.357044, lauv-thor, 73, 0.626752
1652101346.491853, lauv-thor, 62, 0.566456
1652101346.493708, lauv-thor, 62, 0.566456
1652101346.692295, lauv-thor, 62, 0.572398
1652101346.693916, lauv-thor, 62, 0.572398
1652101346.891779, lauv-thor, 62, 0.585272
1652101346.893576, lauv-thor, 62, 0.585272
1652101347.092494, lauv-thor, 62, 0.574378
1652101347.094347, lauv-thor, 62, 0.574378
1652101347.292078, lauv-thor, 62, 0.580320
1652101347.293813, lauv-thor, 62, 0.580320
1652101347.356514, lauv-thor, 73, 0.626752
1652101347.492353, lauv-thor, 62, 0.571407
1652101347.493898, lauv-thor, 62, 0.571407
1652101347.692352, lauv-thor, 62, 0.571407
1652101347.694282, lauv-thor, 62, 0.571407
1652101347.891971, lauv-thor, 62, 0.578340
1652101347.893806, lauv-thor, 62, 0.578340
1652101348.091923, lauv-thor, 62, 0.579330
1652101348.093844, lauv-thor, 62, 0.579330
1652101348.292534, lauv-thor, 62, 0.588243
1652101348.294122, lauv-thor, 62, 0.588243
1652101348.356975, lauv-thor, 73, 0.656598
1652101348.491913, lauv-thor, 62, 0.585272
1652101348.493572, lauv-thor, 62, 0.585272
1652101348.692771, lauv-thor, 62, 0.581311
1652101348.694325, lauv-thor, 62, 0.581311
1652101348.891886, lauv-thor, 62, 0.581311
1652101348.893653, lauv-thor, 62, 0.581311
1652101349.092347, lauv-thor, 62, 0.587252
1652101349.094079, lauv-thor, 62, 0.587252
1652101349.291985, lauv-thor, 62, 0.595175
1652101349.293669, lauv-thor, 62, 0.595175
1652101349.356949, lauv-thor, 73, 0.666546
1652101349.492161, lauv-thor, 62, 0.599136
1652101349.493937, lauv-thor, 62, 0.599136
1652101349.691781, lauv-thor, 62, 0.590223
1652101349.693706, lauv-thor, 62, 0.590223
1652101349.892168, lauv-thor, 62, 0.601117
1652101349.893920, lauv-thor, 62, 0.601117
1652101350.091992, lauv-thor, 62, 0.597155
1652101350.093728, lauv-thor, 62, 0.597155
1652101350.292086, lauv-thor, 62, 0.603097
1652101350.293897, lauv-thor, 62, 0.603097
1652101350.357376, lauv-thor, 73, 0.676495
1652101350.492010, lauv-thor, 62, 0.607058
1652101350.493758, lauv-thor, 62, 0.607058
1652101350.692393, lauv-thor, 62, 0.612010
1652101350.694003, lauv-thor, 62, 0.612010
1652101350.891916, lauv-thor, 62, 0.614981
1652101350.893632, lauv-thor, 62, 0.614981
1652101351.092544, lauv-thor, 62, 0.613000
1652101351.094168, lauv-thor, 62, 0.613000
1652101351.291862, lauv-thor, 62, 0.616962
1652101351.293684, lauv-thor, 62, 0.616962
1652101351.356877, lauv-thor, 73, 0.686443
1652101351.492705, lauv-thor, 62, 0.617952
1652101351.494339, lauv-thor, 62, 0.617952
1652101351.692262, lauv-thor, 62, 0.621913
1652101351.694047, lauv-thor, 62, 0.621913
1652101351.892869, lauv-thor, 62, 0.616962
1652101351.894203, lauv-thor, 62, 0.616962
1652101352.093343, lauv-thor, 62, 0.621913
1652101352.095004, lauv-thor, 62, 0.621913
1652101352.292850, lauv-thor, 62, 0.623894
1652101352.294528, lauv-thor, 62, 0.623894
1652101352.355924, lauv-thor, 73, 0.676495
1652101352.491818, lauv-thor, 62, 0.627855
1652101352.493552, lauv-thor, 62, 0.627855
1652101352.692550, lauv-thor, 62, 0.620923
1652101352.694458, lauv-thor, 62, 0.620923
1652101352.892184, lauv-thor, 62, 0.627855
1652101352.894053, lauv-thor, 62, 0.627855
1652101353.092268, lauv-thor, 62, 0.622903
1652101353.094190, lauv-thor, 62, 0.622903
1652101353.292160, lauv-thor, 62, 0.617952
1652101353.294090, lauv-thor, 62, 0.617952
1652101353.356840, lauv-thor, 73, 0.686443
1652101353.492260, lauv-thor, 62, 0.625874
1652101353.494059, lauv-thor, 62, 0.625874
1652101353.691979, lauv-thor, 62, 0.624884
1652101353.693707, lauv-thor, 62, 0.624884
1652101353.892218, lauv-thor, 62, 0.634787
1652101353.894115, lauv-thor, 62, 0.634787
1652101354.100922, lauv-thor, 62, 0.624884
1652101354.101429, lauv-thor, 62, 0.624884
1652101354.292715, lauv-thor, 62, 0.628845
1652101354.294356, lauv-thor, 62, 0.628845
1652101354.356315, lauv-thor, 73, 0.696392
1652101354.491726, lauv-thor, 62, 0.628845
1652101354.493423, lauv-thor, 62, 0.628845
1652101354.692128, lauv-thor, 62, 0.626865
1652101354.694080, lauv-thor, 62, 0.626865
1652101354.891818, lauv-thor, 62, 0.631816
1652101354.893625, lauv-thor, 62, 0.631816
1652101355.092215, lauv-thor, 62, 0.630826
1652101355.094123, lauv-thor, 62, 0.630826
1652101355.291955, lauv-thor, 62, 0.624884
1652101355.293666, lauv-thor, 62, 0.624884
1652101355.357259, lauv-thor, 73, 0.676495
1652101355.492249, lauv-thor, 62, 0.622903
1652101355.494030, lauv-thor, 62, 0.622903
1652101355.691800, lauv-thor, 62, 0.619932
1652101355.693318, lauv-thor, 62, 0.619932
1652101355.892240, lauv-thor, 62, 0.613991
1652101355.893781, lauv-thor, 62, 0.613991
1652101356.092470, lauv-thor, 62, 0.610029
1652101356.094245, lauv-thor, 62, 0.610029
1652101356.292309, lauv-thor, 62, 0.616962
1652101356.293980, lauv-thor, 62, 0.616962
1652101356.355875, lauv-thor, 73, 0.676495
1652101356.491944, lauv-thor, 62, 0.616962
1652101356.493714, lauv-thor, 62, 0.616962
1652101356.692327, lauv-thor, 62, 0.613000
1652101356.693960, lauv-thor, 62, 0.613000
1652101356.891756, lauv-thor, 62, 0.621913
1652101356.893451, lauv-thor, 62, 0.621913
1652101357.092372, lauv-thor, 62, 0.610029
1652101357.094162, lauv-thor, 62, 0.610029
1652101357.291857, lauv-thor, 62, 0.608049
1652101357.293421, lauv-thor, 62, 0.608049
1652101357.355181, lauv-thor, 73, 0.666546
1652101357.492281, lauv-thor, 62, 0.604088
1652101357.493894, lauv-thor, 62, 0.604088
1652101357.691996, lauv-thor, 62, 0.611020
1652101357.693570, lauv-thor, 62, 0.611020
1652101357.892199, lauv-thor, 62, 0.612010
1652101357.893735, lauv-thor, 62, 0.612010
1652101358.092801, lauv-thor, 62, 0.607058
1652101358.094361, lauv-thor, 62, 0.607058
1652101358.292342, lauv-thor, 62, 0.609039
1652101358.293994, lauv-thor, 62, 0.609039
1652101358.355040, lauv-thor, 73, 0.646649
1652101358.492446, lauv-thor, 62, 0.601117
1652101358.494042, lauv-thor, 62, 0.601117
1652101358.692311, lauv-thor, 62, 0.604088
1652101358.694123, lauv-thor, 62, 0.604088
1652101358.891889, lauv-thor, 62, 0.598146
1652101358.893749, lauv-thor, 62, 0.598146
1652101359.092437, lauv-thor, 62, 0.598146
1652101359.094206, lauv-thor, 62, 0.598146
1652101359.291997, lauv-thor, 62, 0.595175
1652101359.293808, lauv-thor, 62, 0.595175
1652101359.355711, lauv-thor, 73, 0.636701
1652101359.492378, lauv-thor, 62, 0.589233
1652101359.494023, lauv-thor, 62, 0.589233
1652101359.692007, lauv-thor, 62, 0.581311
1652101359.693739, lauv-thor, 62, 0.581311
1652101359.892432, lauv-thor, 62, 0.588243
1652101359.894193, lauv-thor, 62, 0.588243
1652101360.092180, lauv-thor, 62, 0.583291
1652101360.095045, lauv-thor, 62, 0.583291
1652101360.292449, lauv-thor, 62, 0.580320
1652101360.294082, lauv-thor, 62, 0.580320
1652101360.355399, lauv-thor, 73, 0.646649
1652101360.492080, lauv-thor, 62, 0.586262
1652101360.493635, lauv-thor, 62, 0.586262
1652101360.692341, lauv-thor, 62, 0.581311
1652101360.693943, lauv-thor, 62, 0.581311
1652101360.891763, lauv-thor, 62, 0.588243
1652101360.893481, lauv-thor, 62, 0.588243
1652101361.092111, lauv-thor, 62, 0.578340
1652101361.093974, lauv-thor, 62, 0.578340
1652101361.291512, lauv-thor, 62, 0.582301
1652101361.293256, lauv-thor, 62, 0.582301
1652101361.355468, lauv-thor, 73, 0.656598
1652101361.492073, lauv-thor, 62, 0.588243
1652101361.493719, lauv-thor, 62, 0.588243
1652101361.692502, lauv-thor, 62, 0.584281
1652101361.694096, lauv-thor, 62, 0.584281
1652101361.892097, lauv-thor, 62, 0.579330
1652101361.893662, lauv-thor, 62, 0.579330
1652101362.091729, lauv-thor, 62, 0.589233
1652101362.093433, lauv-thor, 62, 0.589233
1652101362.292147, lauv-thor, 62, 0.587252
1652101362.293875, lauv-thor, 62, 0.587252
1652101362.356002, lauv-thor, 73, 0.646649
1652101362.491956, lauv-thor, 62, 0.589233
1652101362.493530, lauv-thor, 62, 0.589233
1652101362.691976, lauv-thor, 62, 0.589233
1652101362.693546, lauv-thor, 62, 0.589233
1652101362.891902, lauv-thor, 62, 0.599136
1652101362.893732, lauv-thor, 62, 0.599136
1652101363.092402, lauv-thor, 62, 0.589233
1652101363.094092, lauv-thor, 62, 0.589233
1652101363.292184, lauv-thor, 62, 0.597155
1652101363.294035, lauv-thor, 62, 0.597155
1652101363.356128, lauv-thor, 73, 0.656598
1652101363.492287, lauv-thor, 62, 0.592204
1652101363.494040, lauv-thor, 62, 0.592204
1652101363.691759, lauv-thor, 62, 0.604088
1652101363.693492, lauv-thor, 62, 0.604088
1652101363.892304, lauv-thor, 62, 0.602107
1652101363.893903, lauv-thor, 62, 0.602107
1652101364.092647, lauv-thor, 62, 0.604088
1652101364.094382, lauv-thor, 62, 0.604088
1652101364.292308, lauv-thor, 62, 0.597155
1652101364.294040, lauv-thor, 62, 0.597155
1652101364.357100, lauv-thor, 73, 0.666546
1652101364.491757, lauv-thor, 62, 0.610029
1652101364.493663, lauv-thor, 62, 0.610029
1652101364.692280, lauv-thor, 62, 0.608049
1652101364.693993, lauv-thor, 62, 0.608049
1652101364.891733, lauv-thor, 62, 0.612010
1652101364.893540, lauv-thor, 62, 0.612010
1652101365.092435, lauv-thor, 62, 0.603097
1652101365.094179, lauv-thor, 62, 0.603097
1652101365.291803, lauv-thor, 62, 0.608049
1652101365.293623, lauv-thor, 62, 0.608049
1652101365.357447, lauv-thor, 73, 0.656598
1652101365.492058, lauv-thor, 62, 0.602107
1652101365.493761, lauv-thor, 62, 0.602107
1652101365.691478, lauv-thor, 62, 0.601117
1652101365.693293, lauv-thor, 62, 0.601117
1652101365.892241, lauv-thor, 62, 0.604088
1652101365.893836, lauv-thor, 62, 0.604088
1652101366.092249, lauv-thor, 62, 0.603097
1652101366.094082, lauv-thor, 62, 0.603097
1652101366.292403, lauv-thor, 62, 0.606068
1652101366.294008, lauv-thor, 62, 0.606068
1652101366.357762, lauv-thor, 73, 0.656598
1652101366.492300, lauv-thor, 62, 0.604088
1652101366.494048, lauv-thor, 62, 0.604088
1652101366.692439, lauv-thor, 62, 0.603097
1652101366.694047, lauv-thor, 62, 0.603097
1652101366.891822, lauv-thor, 62, 0.601117
1652101366.893576, lauv-thor, 62, 0.601117
1652101367.092475, lauv-thor, 62, 0.600126
1652101367.094227, lauv-thor, 62, 0.600126
1652101367.292057, lauv-thor, 62, 0.596165
1652101367.293823, lauv-thor, 62, 0.596165
1652101367.354059, lauv-thor, 73, 0.646649
1652101367.492288, lauv-thor, 62, 0.596165
1652101367.493948, lauv-thor, 62, 0.596165
1652101367.692111, lauv-thor, 62, 0.594184
1652101367.693720, lauv-thor, 62, 0.594184
1652101367.892261, lauv-thor, 62, 0.597155
1652101367.893927, lauv-thor, 62, 0.597155
1652101368.092481, lauv-thor, 62, 0.587252
1652101368.094191, lauv-thor, 62, 0.587252
1652101368.292779, lauv-thor, 62, 0.587252
1652101368.294501, lauv-thor, 62, 0.587252
1652101368.354757, lauv-thor, 73, 0.626752
1652101368.491862, lauv-thor, 62, 0.584281
1652101368.493640, lauv-thor, 62, 0.584281
1652101368.698174, lauv-thor, 62, 0.578340
1652101368.698836, lauv-thor, 62, 0.578340
1652101368.891796, lauv-thor, 62, 0.585272
1652101368.893741, lauv-thor, 62, 0.585272
1652101369.092147, lauv-thor, 62, 0.560514
1652101369.093913, lauv-thor, 62, 0.560514
1652101369.292319, lauv-thor, 62, 0.553582
1652101369.293934, lauv-thor, 62, 0.553582
1652101369.354110, lauv-thor, 73, 0.596907
1652101369.492969, lauv-thor, 62, 0.549621
1652101369.493904, lauv-thor, 62, 0.549621
1652101369.691728, lauv-thor, 62, 0.545659
