,lat,lon,depth,salinity
160,63.45104470451419,10.416835082504944,2.0,24.486492156982422
161,63.45104470451419,10.416835082504944,5.0,27.456050872802734
162,63.45493452541702,10.42187125090312,0.0,25.380172729492188
163,63.45493452541702,10.42187125090312,2.0,25.82514762878418
164,63.45493452541702,10.42187125090312,5.0,27.376434326171875
165,63.45882434631986,10.416856936098894,0.0,27.27120590209961
166,63.45882434631986,10.416856936098894,2.0,27.44150161743164
167,63.45882434631986,10.416856936098894,5.0,28.141643524169922
168,63.4627141672227,10.421894477446738,0.0,28.109485626220703
169,63.4627141672227,10.421894477446738,2.0,28.21455955505371
170,63.4627141672227,10.421894477446738,5.0,28.64757537841797
171,63.466603988125534,10.416878803060563,0.0,28.985271453857422
172,63.466603988125534,10.416878803060563,2.0,29.0419979095459
173,63.466603988125534,10.416878803060563,5.0,29.283077239990234
174,63.45104470451419,10.42688420340697,0.0,22.35725212097168
175,63.45104470451419,10.42688420340697,2.0,23.748781204223633
176,63.45104470451419,10.42688420340697,5.0,26.935550689697266
177,63.45493452541702,10.43192173744599,0.0,24.921932220458984
178,63.45493452541702,10.43192173744599,2.0,25.463499069213867
179,63.45493452541702,10.43192173744599,5.0,27.22836685180664
180,63.45882434631986,10.426908788700164,0.0,26.69465446472168
181,63.45882434631986,10.426908788700164,2.0,26.90804672241211
182,63.45882434631986,10.426908788700164,5.0,27.79043960571289
