,Iteration_0,Iteration_1,Iteration_2,Iteration_3,Iteration_4,Iteration_5,Iteration_6,Iteration_7,Iteration_8,Iteration_9,Iteration_10,Iteration_11,Iteration_12,Iteration_13,Iteration_14,Iteration_15,Iteration_16,Iteration_17,Iteration_18,Iteration_19
Replicate_39,4.307116690502996,4.253774649435604,4.18472340320843,4.1084475179832625,4.028056089457936,3.9460449492805028,3.86043295973765,3.7798844318983735,3.6993183322466168,3.6180956052945517,3.5462631907158126,3.4735126387919917,3.422980991049537,3.387281170177586,3.3627856565377012,3.327690823686254,3.282768497066593,3.2139492345515555,3.1343382327767593,3.0615687683912056
Replicate_40,4.307116690502996,4.259209734826278,4.193435030984867,4.113465986747547,4.034577700738086,3.96154998253204,3.8906600298472593,3.822966434678501,3.744904752429723,3.6493900776202985,3.560835181493611,3.4813890061247488,3.4053247870254713,3.3361261504994717,3.268852324746055,3.2038532020660515,3.157643935482513,3.132860915632137,3.115583166361425,3.0977789722449076
Replicate_41,4.307116690502996,4.253774649435604,4.18472340320843,4.1084475179832625,4.028056089457936,3.9586599610758637,3.9031469599899564,3.8267596760303912,3.7468323613827237,3.6681218375038585,3.597426152592451,3.5283671226526634,3.436670577501775,3.37070280932481,3.2830798850907748,3.203641259206234,3.1278830768130117,3.0553502999537585,2.9955834128470844,2.951901606335687
Replicate_42,4.307116690502996,4.265393730077726,4.230523628140309,4.185209878625244,4.126274798706649,4.05709297177445,3.963551185130467,3.876289325329951,3.789242348548407,3.706540786487908,3.613603649696601,3.540485460053217,3.463443851147331,3.399981837181602,3.315360786245058,3.2426598105377646,3.1887802157815948,3.145157946171568,3.108065404542058,3.0814529576454444
Replicate_43,4.307116690502996,4.253774649435604,4.18472340320843,4.104081998951497,4.022002917347054,3.9371701041850207,3.8579514538775337,3.762336491334917,3.6826077988462607,3.5989584541237116,3.5209195081538076,3.4427205760639716,3.3638058430927233,3.2962384126508315,3.2476243885059657,3.217751829385872,3.191364401371662,3.162469631039558,3.131941697732163,3.08406198433991
Replicate_44,4.307116690502996,4.259209734826278,4.200496588508865,4.124392320351738,4.055651896981136,3.998561645572418,3.9315363833252523,3.853918829319919,3.7779431967339865,3.6865264767444375,3.600172571954117,3.515762732379386,3.430900348380541,3.3552678665891085,3.278618849078176,3.2043996495312834,3.1348802382299903,3.081497449181666,3.0501759842066027,3.0279678703002775
Replicate_45,4.307116690502996,4.265393730077726,4.196400319090846,4.1153750410524825,4.035253523007052,3.953891827101213,3.871816443316681,3.7893355295307156,3.7069534916578792,3.650755479602605,3.5649383279312685,3.4918120457500734,3.4131388112987615,3.3427576628797917,3.288956558713159,3.2509602793081864,3.2185549256310177,3.197944195492137,3.177523893727705,3.1453823033477386
Replicate_46,4.307116690502996,4.265393730077726,4.206899330066488,4.136499206148221,4.043423293793007,3.953913971014063,3.8701586757556994,3.7843919792263807,3.712212935542012,3.637227441479605,3.5619696019632534,3.4895285768110194,3.418514457301941,3.3534228747695543,3.2913432129395845,3.209588278207363,3.1339425441865947,3.070462306575132,3.0017931597533853,2.932060146072897
Replicate_47,4.307116690502996,4.253774649435604,4.189834896991276,4.111363108909785,4.025257551850245,3.9406939421994154,3.8588290644934933,3.777887989840699,3.695397186852085,3.601829786115331,3.5191991793931994,3.4439812260258478,3.3669481965340307,3.3077310828890374,3.24416550375765,3.1903130268589264,3.138176992589184,3.0725003423397856,3.0059194562396057,2.9391998846891765
Replicate_48,4.307116690502996,4.253774649435604,4.18472340320843,4.104081998951497,4.022002917347054,3.9527824785101844,3.8744981775533316,3.7978202116925392,3.70332745816626,3.615277875504219,3.526728194967733,3.4463127029590535,3.3696043715406936,3.301453414639049,3.233824597265043,3.169565056693126,3.1177638007620687,3.0848297764356243,3.0649337691857994,3.0465357641395965
Replicate_49,4.307116690502996,4.253774649435604,4.189834896991276,4.12364009755759,4.044205004040751,3.965151053516773,3.885568641963122,3.819556974337517,3.743475491556191,3.667872601198787,3.5722774573710394,3.4818620410619507,3.4053878604279006,3.3335046306346934,3.2694924645004524,3.219122549505986,3.167616719995697,3.1219937391296844,3.07862914349815,3.046449962912545
