,Iteration_0,Iteration_1,Iteration_2,Iteration_3,Iteration_4,Iteration_5,Iteration_6,Iteration_7,Iteration_8,Iteration_9,Iteration_10,Iteration_11,Iteration_12,Iteration_13,Iteration_14,Iteration_15,Iteration_16,Iteration_17,Iteration_18,Iteration_19
Replicate_25,-0.6388865704372977,-17.959889370459138,-36.23538125611421,-57.859691366392866,-66.05205644990635,-79.13316581873076,-85.31989425109938,-96.64929420714047,-95.36958439755014,-74.79006155217871,-40.89758295609556,-15.149183385957414,4.585241793419385,16.693163473285644,42.493323710429166,55.73944491774326,63.88791621074097,55.42647738649094,44.66698554964899,44.532846741705136
Replicate_26,3.2000024398952487,3.233680435677604,2.0785669178189154,2.4299390795611187,2.499865423888818,3.2671924021551266,-1.2424986795077106,-7.858790570875861,-5.24191145399271,1.9110386102255172,-0.10266805399085976,0.6427355492400839,3.7415515708484928,3.3725575339872638,5.201272299962936,5.465770303597477,8.875904419242772,14.630113915874706,13.846699777131345,23.08470000069293
Replicate_27,3.3450543779174167,4.163225866735836,3.550095730743464,3.0009265781222036,2.894607919889107,2.478918359716653,-5.14856104080241,-7.671598113369457,-5.18942071654711,-4.221022233682904,-20.469057781255927,-37.88820217377729,-38.5325736611094,-35.194959123755865,-39.380970423922975,-26.079900291212113,-4.1032092399736655,0.22678946015791412,1.6900374394754072,2.4844515485140217
Replicate_28,8.04893329450568,8.811737206616758,5.261225226941274,3.6869485925821435,-0.16593089443822384,-8.338045066881273,-28.818824893649314,-45.09744630443761,-38.156575296408356,-44.003250424865136,-53.02044609024696,-47.273289395853865,-11.18620193552302,7.85816345283257,20.502525241467893,27.81851158358586,26.93281738690049,18.119658284347217,9.719262518051472,7.510744990617379
Replicate_29,0.13988831443286087,-4.24390373743534,-12.029864755579347,-34.516372300377704,-52.557524303354555,-46.17802444966898,-35.33277508601651,-11.314977275837101,-4.221571943180665,-2.533950806578871,-0.8811248748242235,-6.011835731764311,-12.543691723913224,-18.451335401323814,-20.791205244533803,-9.829941337520012,-1.710047558087826,4.537430157486043,9.141046986290041,11.480870031340814
Replicate_30,1.444597486552845,1.6789268923292933,2.5725189800305746,2.315138133507256,-1.239210887272124,-9.472730222335155,-14.403271759125822,-20.52380448856959,-31.55950699025687,-23.68328286732269,-3.915647791310916,-10.8517330392268,-7.449251146857379,-4.225656091299609,0.541531511896548,5.231715456991192,6.430854852517195,7.576781645769769,11.421165987707948,13.35951222191403
Replicate_31,35.361364224727424,17.97267761420936,4.844160656590439,3.2526023067414873,0.8796491652123832,-0.6845592348716201,0.8799813736965301,3.010300202270372,4.575209616629058,5.0034465576661535,3.7707048650007833,-2.4845387976178337,-9.776672106550059,-6.2991780331648535,-3.1184887203159235,4.724974944937167,5.6952265558719795,8.737599530215574,20.847542272005285,12.456757830548607
Replicate_32,46.37889337876601,50.09310655981344,52.425306047885314,43.3350358628223,35.30218304057976,16.367065802808774,7.420288180257296,3.437765181100298,1.9670012026658648,-0.6851007347936966,-9.628349296072248,-31.311572362058094,-39.280181407196324,-43.162944098008296,-50.36192939192294,-53.25990949534021,-24.949917875121574,-6.04001629458015,4.732409917216592,5.518762340989576
Replicate_33,60.60553583868685,42.38894995840109,24.300627475430744,4.375395955069042,-1.9536607991032986,-24.063157992831904,-45.077016834779144,-61.834483130820985,-77.42386034470596,-76.83488646366301,-59.81635608947461,-18.840891667717507,1.5336308713910305,6.724406638363142,6.667508602829782,6.5647426891545795,5.173189211237499,7.578303564015259,10.13662734379844,11.591208034266167
Replicate_34,1.9981706471864302,-0.24925442624954064,-13.293214086364312,-33.13504598349623,-42.31198805509186,-41.105553761700804,-44.337529893817546,-44.22090138947394,-27.679235545444815,-8.245916005995882,-2.8360789755199853,-0.44598193694727684,-4.410124308852009,0.7299127288346168,3.443069682994383,6.43230830108912,8.726572873610586,6.385870805270286,-18.5003256711066,-77.17041219937025
Replicate_35,50.33445175809726,58.7905205844589,71.21574015091804,58.78506427965462,31.92301249096233,17.039069060628464,6.474138501823441,4.907973617616193,7.471375419669349,10.13898114730298,4.999625846776604,2.234085495048505,-2.9362151891997463,-7.46976917839914,-15.729848297792525,-21.69763730001,-7.452289731780291,1.4243648055644615,4.173458149005896,13.03766907430079
Replicate_36,6.064851782733172,12.740134843051429,11.623857309927562,5.478488774968851,3.747636290641371,2.6498952563108036,-1.3624159017993975,-8.439237320570983,-13.331976214018798,-10.887336394709356,-22.0228343670802,-28.66134307051746,-46.100539596411245,-43.13181861721509,-27.540186502917425,-15.924027482731757,4.247959632550332,6.820143132196392,7.194323065648975,8.409326570454102
Replicate_37,44.297798231647164,47.8043108191996,38.59938378769673,22.670996213131772,9.68109569671692,3.89754870730809,3.0395293352871833,1.0803569595564289,-10.790070532337438,-14.517096180017205,-25.658771782219915,-56.578709131187125,-85.369545003573,-92.32713189006644,-85.28051241348852,-54.109722947937385,-26.388339701006828,-15.423977805477406,-16.374416232447516,-10.659869807143513
Replicate_38,3.0528658440245726,2.5007940930920785,-1.950976684146232,-10.875389925025996,-35.92190920316655,-40.819336938744485,-36.31694930800349,-45.81258849512102,-44.00405987685394,-37.38433977495793,-20.484178552883552,-3.7650089465788947,6.624596323140987,11.02673405129198,23.326982714374587,34.948548451830824,46.97050232095489,58.30072092367392,64.30812570189843,61.06444340977351
Replicate_39,1.9237497623547941,0.37870884902898827,-1.331637305218723,-5.990680563922955,-9.22561552545479,-9.898526511878105,-21.95233417445694,-22.43627257159604,-16.447418039621507,-20.863207879789336,-11.683608483932248,-18.527908407499773,-32.333179269600755,-52.45853615625276,-57.797668856157884,-63.92967209171806,-69.29298758981294,-39.652818540301965,-5.220475229459157,6.61439717764153
Replicate_40,-1.4626949433025864,0.8866537307069062,-2.9345623472552145,-3.1004780907248053,-4.210656331459921,-3.680664598119782,-6.400206569756655,-10.649993660214188,-9.216453350651996,-17.424892424767457,-24.47222262041371,-43.89048911595414,-55.31157704236638,-50.051998929184066,-29.92094952896732,-15.61617412612732,-3.532982793677848,5.351456350901752,6.322496232963788,4.890150825194736
Replicate_41,3.2961633014474985,4.706411520067372,6.645996724104136,6.361639224290888,4.243279633663563,2.3776056156027208,-8.345216924195828,-25.276906145976938,-40.86752044133587,-40.38731966071869,-26.499608385787425,-6.201276240485281,-0.38251635947557516,2.5826639344390596,6.875858188445041,8.217024700285982,6.5953346296781135,-3.1690646929045205,-15.005837382848625,-31.319391101909936
Replicate_42,37.52144577409112,20.398648239205425,8.26102424334813,3.712191439155557,3.3935325167634716,3.95431211183686,2.0901938462208687,-5.498364017900208,-5.591027172830342,0.09991604993362269,-15.365692069560152,-38.7072888356128,-63.11362088842715,-77.78578626589325,-71.09523580165637,-35.436288736985745,-6.611686741540474,6.05982955749937,9.641907511297976,17.893938861420445
Replicate_43,3.181354732609004,3.3667913153732907,3.7915087410161457,4.095581171562429,4.275504658903866,4.241100011779292,4.0989692545268035,3.668088943949663,1.8481160926905997,3.5669114499200694,3.1477937153424884,0.16079396515289357,0.5067748904646374,-1.3017479107404581,-4.01542971879014,-4.698957878754499,1.4829752084859016,4.7208533189577775,5.520342915772023,5.871115290767019
Replicate_44,1.3937716091801986,-2.35972602632581,-5.403244356450955,-12.94203405478811,-11.515442933394691,-25.556813712136435,-33.715046624121484,-37.15758639434338,-35.460354927643685,-38.33173660427619,-39.99239536564808,-30.886793043849302,-18.050264926624454,-2.372185115223379,4.690720277736602,8.086719355737522,12.700936917120671,14.578976468722963,12.128829119608715,10.193332707374772
Replicate_45,19.841037371831,19.309747484216267,23.176391109285014,26.75856255063087,31.567201458769517,21.74976714702642,8.670644713207757,6.905220787229721,3.7270402270559577,0.09935863479725038,-25.561574525195173,-45.30423677816011,-69.70460805654136,-96.55727253870022,-99.75681921073675,-81.71823086960848,-51.350495734137034,-37.139664526561646,-21.602040322304482,-16.753829428586574
Replicate_46,6.106935303247494,6.529974477096493,8.368709698477014,10.846730122078112,5.6829596854231825,3.9751948055419026,3.4089655032300787,2.8490155693627823,1.97955161076694,-1.4319711668638322,-29.883263699175842,-69.00061821000286,-91.65140483526386,-96.19318019207398,-78.61475480584585,-48.375541251096934,-24.907836470651464,-4.908864166346589,-1.7496581532881754,-2.7861887029978565
Replicate_47,-13.011829114446805,-15.38159718572108,-18.474316080224472,-17.914530940423813,-19.67015776499071,-26.33033101713935,-26.634085567258936,-4.906096590915883,4.1806324222600395,2.1440277145376907,-37.703646374422306,-55.5945955306714,-63.71525815602354,-66.92480466922697,-73.42462531461427,-44.933078850800385,-25.362620103150462,-9.376087913895267,4.149545687931448,7.75187854471145
Replicate_48,0.9286790530215381,-9.638760534899625,-16.3262128449497,-12.898310376817712,-3.850989575505454,-8.615807005432812,-17.261375901168208,-2.526520078701653,4.6963960431925145,4.969188567175477,-13.48846695645581,-46.05999626928647,-58.79374518216811,-75.68875046672747,-64.57335770606474,-28.05902905331486,-11.24848780966721,2.2373197558230635,7.943391475134385,9.205610819519748
Replicate_49,3.6892435541759534,4.828940239887164,8.128574698042584,9.114247579095377,4.644598831123408,1.5905940502641935,-29.005965675448834,-54.67856773274772,-64.64978089453484,-69.06228681962114,-55.19332187071993,-43.50746140139055,-26.52006941014353,-21.47996293471645,-25.885428932202664,-33.54759128676984,-37.06874359599503,-26.34547670045479,-15.950018685745363,-7.315256015857177
