x,y,mu_prior
0.8750000000000003,0.3464101615137754,0.7144496573835781
0.9250000000000004,0.3464101615137754,0.6706046868579849
0.9750000000000004,0.3464101615137754,0.6462172193610316
0.05,0.3897114317029974,0.5944958293298837
0.1,0.3897114317029974,0.6356931255045888
0.15,0.3897114317029974,0.6952597834925518
0.2,0.3897114317029974,0.7626338965631052
0.2500000000000001,0.3897114317029974,0.8277794587183238
0.3000000000000001,0.3897114317029974,0.8834381971462142
0.3500000000000001,0.3897114317029974,0.9259668650094117
0.4000000000000001,0.3897114317029974,0.9548056325910976
0.4500000000000002,0.3897114317029974,0.971129635707659
0.5000000000000002,0.3897114317029974,0.9763689518688379
0.5500000000000002,0.3897114317029974,0.9711296357076589
0.6000000000000002,0.3897114317029974,0.9548056325910974
0.6500000000000002,0.3897114317029974,0.9259668650094114
0.7000000000000002,0.3897114317029974,0.8834381971462139
0.7500000000000002,0.3897114317029974,0.8277794587183235
0.8000000000000003,0.3897114317029974,0.762633896563105
0.8500000000000003,0.3897114317029974,0.6952597834925514
0.9000000000000004,0.3897114317029974,0.6356931255045886
0.9500000000000004,0.3897114317029974,0.5944958293298834
0.025,0.4330127018922193,0.5352142509113733
0.075,0.4330127018922193,0.567253535945184
0.125,0.4330127018922193,0.6248553147335719
0.175,0.4330127018922193,0.6971927164999541
0.2250000000000001,0.4330127018922193,0.772380253737075
0.2750000000000001,0.4330127018922193,0.8405452551611576
0.3250000000000001,0.4330127018922193,0.8955936375290243
0.4750000000000002,0.4330127018922193,0.9721799212934972
0.5250000000000002,0.4330127018922193,0.9721799212934972
0.5750000000000002,0.4330127018922193,0.9603108079035998
0.6250000000000002,0.4330127018922193,0.9353296428240019
0.6750000000000003,0.4330127018922193,0.8955936375290239
0.7250000000000002,0.4330127018922193,0.8405452551611574
0.7750000000000002,0.4330127018922193,0.7723802537370745
0.8250000000000003,0.4330127018922193,0.6971927164999537
0.8750000000000003,0.4330127018922193,0.6248553147335715
0.9250000000000004,0.4330127018922193,0.5672535359451836
0.9750000000000004,0.4330127018922193,0.5352142509113731
0.05,0.4763139720814413,0.5213920742627253
0.1,0.4763139720814413,0.5700163644533189
0.15,0.4763139720814413,0.6403216206868316
0.2,0.4763139720814413,0.7198418496694299
0.2500000000000001,0.4763139720814413,0.7967317675279137
0.3000000000000001,0.4763139720814413,0.8624245896365108
0.3500000000000001,0.4763139720814413,0.9126202694410799
0.6000000000000002,0.4763139720814413,0.9466580518645769
0.6500000000000002,0.4763139720814413,0.9126202694410794
0.7000000000000002,0.4763139720814413,0.8624245896365105
0.7500000000000002,0.4763139720814413,0.7967317675279133
0.8000000000000003,0.4763139720814413,0.7198418496694294
0.8500000000000003,0.4763139720814413,0.6403216206868312
0.9000000000000004,0.4763139720814413,0.5700163644533186
0.9500000000000004,0.4763139720814413,0.5213920742627249
0.025,0.5196152422706632,0.5071601544093155
0.075,0.5196152422706632,0.5411333050918857
0.125,0.5196152422706632,0.6022118812304253
0.175,0.5196152422706632,0.6789155107777616
0.2250000000000001,0.5196152422706632,0.7586413076959038
0.2750000000000001,0.5196152422706632,0.8309206941495703
0.3250000000000001,0.5196152422706632,0.88929175289953
0.3750000000000001,0.5196152422706632,0.9314261917293944
0.6250000000000002,0.5196152422706632,0.9314261917293942
0.6750000000000003,0.5196152422706632,0.8892917528995297
0.7250000000000002,0.5196152422706632,0.8309206941495699
0.7750000000000002,0.5196152422706632,0.7586413076959033
0.8250000000000003,0.5196152422706632,0.6789155107777611
0.8750000000000003,0.5196152422706632,0.6022118812304249
0.9250000000000004,0.5196152422706632,0.5411333050918854
0.9750000000000004,0.5196152422706632,0.5071601544093154
0.05,0.5629165124598852,0.5440666675129426
0.1,0.5629165124598852,0.5903873268130662
0.15,0.5629165124598852,0.6573617918023856
0.2,0.5629165124598852,0.7331146597565033
0.2500000000000001,0.5629165124598852,0.8063618305589326
0.3000000000000001,0.5629165124598852,0.868942380720765
0.3500000000000001,0.5629165124598852,0.9167599832698573
0.4000000000000001,0.5629165124598852,0.949185187150274
0.4500000000000002,0.5629165124598852,0.9675392699903187
0.5500000000000002,0.5629165124598852,0.9675392699903186
0.6000000000000002,0.5629165124598852,0.9491851871502739
0.6500000000000002,0.5629165124598852,0.916759983269857
0.7000000000000002,0.5629165124598852,0.8689423807207648
0.7500000000000002,0.5629165124598852,0.8063618305589322
0.8000000000000003,0.5629165124598852,0.7331146597565028
0.8500000000000003,0.5629165124598852,0.6573617918023851
0.9000000000000004,0.5629165124598852,0.5903873268130657
0.9500000000000004,0.5629165124598852,0.5440666675129424
0.025,0.6062177826491071,0.5782105441035162
0.075,0.6062177826491071,0.6072859463253398
0.125,0.6062177826491071,0.6595591130079761
0.175,0.6062177826491071,0.7252047430468389
0.2250000000000001,0.6062177826491071,0.7934368488797453
0.2750000000000001,0.6062177826491071,0.8552960580276671
0.3250000000000001,0.6062177826491071,0.9052520372986592
0.3750000000000001,0.6062177826491071,0.9413121533537077
0.4250000000000001,0.6062177826491071,0.9639823665589207
0.4750000000000002,0.6062177826491071,0.9747534947368284
0.5250000000000002,0.6062177826491071,0.9747534947368284
0.5750000000000002,0.6062177826491071,0.9639823665589206
0.6250000000000002,0.6062177826491071,0.9413121533537074
0.6750000000000003,0.6062177826491071,0.905252037298659
0.7250000000000002,0.6062177826491071,0.8552960580276668
0.7750000000000002,0.6062177826491071,0.7934368488797449
0.8250000000000003,0.6062177826491071,0.7252047430468386
0.8750000000000003,0.6062177826491071,0.6595591130079757
0.9250000000000004,0.6062177826491071,0.6072859463253395
0.9750000000000004,0.6062177826491071,0.5782105441035161
0.05,0.649519052838329,0.6494421487312776
0.1,0.649519052838329,0.685057160042307
0.15,0.649519052838329,0.7365524617971848
0.2,0.649519052838329,0.7947972987617922
0.2500000000000001,0.649519052838329,0.8511155562314666
0.3000000000000001,0.649519052838329,0.8992324663864599
0.3500000000000001,0.649519052838329,0.9359984468665281
0.4000000000000001,0.649519052838329,0.9609295255776722
0.4500000000000002,0.649519052838329,0.9750416059717875
0.5000000000000002,0.649519052838329,0.9795709882776343
0.5500000000000002,0.649519052838329,0.9750416059717874
0.6000000000000002,0.649519052838329,0.9609295255776722
0.6500000000000002,0.649519052838329,0.9359984468665279
0.7000000000000002,0.649519052838329,0.8992324663864597
0.7500000000000002,0.649519052838329,0.8511155562314663
0.8000000000000003,0.649519052838329,0.7947972987617918
0.8500000000000003,0.649519052838329,0.7365524617971846
0.9000000000000004,0.649519052838329,0.6850571600423067
0.9500000000000004,0.649519052838329,0.6494421487312774
0.025,0.6928203230275509,0.7086449691027383
0.075,0.6928203230275509,0.7287290764559784
0.125,0.6928203230275509,0.7648372576373852
0.175,0.6928203230275509,0.810182593564742
0.2250000000000001,0.6928203230275509,0.8573145619561249
0.2750000000000001,0.6928203230275509,0.9000443920659514
0.3250000000000001,0.6928203230275509,0.9345519542644123
0.3750000000000001,0.6928203230275509,0.9594608183445896
0.4250000000000001,0.6928203230275509,0.9751204811846995
0.4750000000000002,0.6928203230275509,0.9825607392072777
0.5250000000000002,0.6928203230275509,0.9825607392072777
0.5750000000000002,0.6928203230275509,0.9751204811846994
0.6250000000000002,0.6928203230275509,0.9594608183445895
0.6750000000000003,0.6928203230275509,0.9345519542644121
0.7250000000000002,0.6928203230275509,0.9000443920659512
0.7750000000000002,0.6928203230275509,0.8573145619561245
0.8250000000000003,0.6928203230275509,0.8101825935647418
0.8750000000000003,0.6928203230275509,0.764837257637385
0.9250000000000004,0.6928203230275509,0.7287290764559782
0.9750000000000004,0.6928203230275509,0.7086449691027383
0.05,0.7361215932167728,0.7824520729774502
0.1,0.7361215932167728,0.804553908248171
0.15,0.7361215932167728,0.8365106768888677
0.2,0.7361215932167728,0.8726560477472246
0.2500000000000001,0.7361215932167728,0.907605828850995
0.3000000000000001,0.7361215932167728,0.9374660474171025
0.3500000000000001,0.7361215932167728,0.9602821469836734
0.4000000000000001,0.7361215932167728,0.9757537858941021
0.4500000000000002,0.7361215932167728,0.9845114098486201
0.5000000000000002,0.7361215932167728,0.987322237584366
0.5500000000000002,0.7361215932167728,0.9845114098486201
0.6000000000000002,0.7361215932167728,0.9757537858941021
0.6500000000000002,0.7361215932167728,0.9602821469836733
0.7000000000000002,0.7361215932167728,0.9374660474171024
0.7500000000000002,0.7361215932167728,0.9076058288509947
0.8000000000000003,0.7361215932167728,0.8726560477472244
0.8500000000000003,0.7361215932167728,0.8365106768888675
0.9000000000000004,0.7361215932167728,0.8045539082481707
0.9500000000000004,0.7361215932167728,0.7824520729774501
0.025,0.7794228634059948,0.8375625283597286
0.075,0.7794228634059948,0.8487599036326564
0.125,0.7794228634059948,0.8688910873591691
0.175,0.7794228634059948,0.8941722081142657
0.2250000000000001,0.7794228634059948,0.9204494196501293
0.2750000000000001,0.7794228634059948,0.9442723326963987
0.3250000000000001,0.7794228634059948,0.9635111326537056
0.3750000000000001,0.7794228634059948,0.9773984264140179
0.4250000000000001,0.7794228634059948,0.9861290669341177
0.4750000000000002,0.7794228634059948,0.9902771906092672
0.5250000000000002,0.7794228634059948,0.9902771906092672
0.5750000000000002,0.7794228634059948,0.9861290669341176
0.6250000000000002,0.7794228634059948,0.9773984264140179
0.6750000000000003,0.7794228634059948,0.9635111326537054
0.7250000000000002,0.7794228634059948,0.9442723326963984
0.7750000000000002,0.7794228634059948,0.920449419650129
0.8250000000000003,0.7794228634059948,0.8941722081142656
0.8750000000000003,0.7794228634059948,0.8688910873591689
0.9250000000000004,0.7794228634059948,0.8487599036326563
0.9750000000000004,0.7794228634059948,0.8375625283597286
0.05,0.8227241335952167,0.8910349814405041
0.1,0.8227241335952167,0.902105309360583
0.15,0.8227241335952167,0.9181117587701152
0.2,0.8227241335952167,0.9362161878047917
0.2500000000000001,0.8227241335952167,0.9537217719707483
0.3000000000000001,0.8227241335952167,0.968678105109741
0.3500000000000001,0.8227241335952167,0.9801061924592885
0.4000000000000001,0.8227241335952167,0.9878555994248899
0.4500000000000002,0.8227241335952167,0.9922421025269959
0.5000000000000002,0.8227241335952167,0.9936499849213951
0.5500000000000002,0.8227241335952167,0.9922421025269959
0.6000000000000002,0.8227241335952167,0.9878555994248899
0.6500000000000002,0.8227241335952167,0.9801061924592884
0.7000000000000002,0.8227241335952167,0.9686781051097408
0.7500000000000002,0.8227241335952167,0.9537217719707481
0.8000000000000003,0.8227241335952167,0.9362161878047914
0.8500000000000003,0.8227241335952167,0.9181117587701151
0.9000000000000004,0.8227241335952167,0.9021053093605829
0.9500000000000004,0.8227241335952167,0.8910349814405041
0.025,0.8660254037844386,0.9269051436023867
0.075,0.8660254037844386,0.9319438242056985
0.125,0.8660254037844386,0.9410026082950134
0.175,0.8660254037844386,0.9523788004537834
0.2250000000000001,0.8660254037844386,0.9642032211637859
0.2750000000000001,0.8660254037844386,0.9749232378600947
0.3250000000000001,0.8660254037844386,0.9835804602727656
0.3750000000000001,0.8660254037844386,0.9898295709792502
0.4250000000000001,0.8660254037844386,0.9937582514039809
0.4750000000000002,0.8660254037844386,0.9956248558351681
0.5250000000000002,0.8660254037844386,0.9956248558351681
0.5750000000000002,0.8660254037844386,0.9937582514039808
0.6250000000000002,0.8660254037844386,0.9898295709792502
0.6750000000000003,0.8660254037844386,0.9835804602727656
0.7250000000000002,0.8660254037844386,0.9749232378600946
0.7750000000000002,0.8660254037844386,0.9642032211637859
0.8250000000000003,0.8660254037844386,0.9523788004537834
0.8750000000000003,0.8660254037844386,0.9410026082950133
0.9250000000000004,0.8660254037844386,0.9319438242056984
0.9750000000000004,0.8660254037844386,0.9269051436023867
0.05,0.9093266739736606,0.9559489624738495
0.1,0.9093266739736606,0.960424338489758
0.15,0.9093266739736606,0.9668952289913252
0.2,0.9093266739736606,0.9742142648923799
0.2500000000000001,0.9093266739736606,0.9812912071551916
0.3000000000000001,0.9093266739736606,0.9873375695664424
0.3500000000000001,0.9093266739736606,0.9919575761643595
0.4000000000000001,0.9093266739736606,0.9950904111012959
0.4500000000000002,0.9093266739736606,0.9968637326251568
0.5000000000000002,0.9093266739736606,0.9974328940038081
0.5500000000000002,0.9093266739736606,0.9968637326251568
0.6000000000000002,0.9093266739736606,0.9950904111012959
0.6500000000000002,0.9093266739736606,0.9919575761643595
0.7000000000000002,0.9093266739736606,0.9873375695664423
0.7500000000000002,0.9093266739736606,0.9812912071551916
0.8000000000000003,0.9093266739736606,0.9742142648923799
0.8500000000000003,0.9093266739736606,0.9668952289913251
0.9000000000000004,0.9093266739736606,0.960424338489758
0.9500000000000004,0.9093266739736606,0.9559489624738495
0.025,0.9526279441628824,0.9734524583912754
0.075,0.9526279441628824,0.9752824720141472
0.125,0.9526279441628824,0.9785725591610095
0.175,0.9526279441628824,0.9827043127421502
0.2250000000000001,0.9526279441628824,0.9869988598042619
0.2750000000000001,0.9526279441628824,0.9908922950378357
0.3250000000000001,0.9526279441628824,0.9940365377868217
0.3750000000000001,0.9526279441628824,0.9963061711738208
0.4250000000000001,0.9526279441628824,0.9977330404801311
0.4750000000000002,0.9526279441628824,0.9984109781798021
0.5250000000000002,0.9526279441628824,0.9984109781798021
0.5750000000000002,0.9526279441628824,0.9977330404801311
0.6250000000000002,0.9526279441628824,0.9963061711738208
0.6750000000000003,0.9526279441628824,0.9940365377868217
0.7250000000000002,0.9526279441628824,0.9908922950378356
0.7750000000000002,0.9526279441628824,0.9869988598042619
0.8250000000000003,0.9526279441628824,0.9827043127421502
0.8750000000000003,0.9526279441628824,0.9785725591610095
0.9250000000000004,0.9526279441628824,0.9752824720141472
0.9750000000000004,0.9526279441628824,0.9734524583912754
0.05,0.9959292143521044,0.9856265149026195
0.1,0.9959292143521044,0.9870867926641057
0.15,0.9959292143521044,0.9891981901115743
0.2,0.9959292143521044,0.9915863303089205
0.2500000000000001,0.9959292143521044,0.9938954773770039
0.3000000000000001,0.9959292143521044,0.9958683548593987
0.3500000000000001,0.9959292143521044,0.9973758243700895
0.4000000000000001,0.9959292143521044,0.9983980422066587
0.4500000000000002,0.9959292143521044,0.998976662187651
0.5000000000000002,0.9959292143521044,0.9991623747849808
0.5500000000000002,0.9959292143521044,0.998976662187651
0.6000000000000002,0.9959292143521044,0.9983980422066587
0.6500000000000002,0.9959292143521044,0.9973758243700894
0.7000000000000002,0.9959292143521044,0.9958683548593987
0.7500000000000002,0.9959292143521044,0.9938954773770039
0.8000000000000003,0.9959292143521044,0.9915863303089205
0.8500000000000003,0.9959292143521044,0.9891981901115743
0.9000000000000004,0.9959292143521044,0.9870867926641057
0.9500000000000004,0.9959292143521044,0.9856265149026194
